Name,Birth,Death,Covid,Created
Cuthbert Johnson,1946-07-11,2017-01-16,False,2008-03-25
Denis Johnson,1949-07-01,2017-05-24,False,2005-03-31
George W. Johnson (academic),1928-07-05,2017-05-30,False,2017-06-25
Johno Johnson,1930-07-26,2017-08-09,False,2009-01-24
Ludwell H. Johnson,1927-03-30,2017-06-05,False,2009-02-12
Mamie Johnson,1935-09-27,2017-12-18,False,2006-05-31
Michael Johnson (singer),1944-08-08,2017-07-25,False,2004-04-01
Nora Johnson,1933-01-31,2017-10-05,False,2008-04-30
Norman Johnson (mathematician),1930-11-12,2017-07-13,False,2004-06-10
"Peter Johnson (cricketer, born 1926)",1926-08-22,2017-07-11,False,2019-03-16
Ross Johnson (politician),1939-07-01,2017-08-16,False,2007-07-16
Spencer Johnson (writer),1938-11-24,2017-07-03,False,2006-12-14
Stacy Johnson (singer),1945-04-13,2017-05-11,False,2020-01-10
Vann Johnson,1960-11-13,2017-09-27,False,2007-06-21
"William ""Hootie"" Johnson",1931-02-16,2017-07-14,False,2006-05-06
Patrick G. Johnston,1958-07-01,2017-06-04,False,2014-03-03
Geoffrey Johnstone,1927-07-01,2017-08-04,False,2011-07-14
Raajesh Johri,1952-06-19,2017-03-01,False,2017-04-04
Bill Joiner,1939-08-29,2017-09-04,False,2015-10-12
Charles Wycliffe Joiner,1916-02-14,2017-03-10,False,2009-03-05
Anna Jókai,1932-11-24,2017-06-05,False,2015-09-30
LeRoy Jolley,1938-01-14,2017-12-18,False,2006-11-18
Carroll N. Jones III,1944-07-02,2017-06-22,False,2016-02-23
Barbara Jones-Hogu,1938-04-17,2017-11-14,False,2017-12-14
Alex Jones (preacher),1941-07-01,2017-01-14,False,2015-02-27
Bobi Jones,1929-05-20,2017-11-22,False,2005-01-15
Burrhead Jones,1937-07-01,2017-10-15,False,2009-01-12
Casey Jones (musician),1939-07-26,2017-05-03,False,2015-05-30
David E. H. Jones,1938-04-20,2017-07-19,False,2005-07-28
George William Jones,1938-02-04,2017-04-14,False,2017-04-18
Gerald Harvey Jones,1933-07-01,2017-11-13,False,2018-11-11
Gerry Jones,1932-08-16,2017-04-21,False,2008-11-17
Judith Jones,1924-03-10,2017-08-02,False,2009-09-27
"Melvyn ""Deacon"" Jones",1943-12-12,2017-07-06,False,2010-12-28
Peter Jones (Australian politician),1933-01-28,2017-01-16,False,2016-09-20
Rae Desmond Jones,1941-08-11,2017-06-27,False,2006-12-09
Rhubarb Jones,1951-08-09,2017-04-02,False,2005-01-03
Stan Jones (Indiana politician),1949-11-22,2017-02-06,False,2017-02-07
"Steve ""Snapper"" Jones",1942-10-17,2017-11-25,False,2005-05-21
William Jones (sport shooter),1928-09-29,2017-08-16,False,2015-07-10
Pálmi Jónsson (Minister of Agriculture),1929-11-11,2017-10-09,False,2012-10-11
Ríkharður Jónsson,1929-11-12,2017-02-14,False,2006-09-05
Þórir Jónsson,1926-08-22,2017-07-01,False,2017-12-11
Angel G. Jordan,1930-07-01,2017-08-04,False,2015-06-24
Ninja Jorgensen,1940-07-06,2017-10-03,False,2012-08-19
Guy Joron,1940-06-02,2017-12-28,False,2008-01-12
Jean-Pierre Jorris,1925-10-21,2017-02-21,False,2017-02-25
Ellen Jose,1951-07-01,2017-06-02,False,2008-09-17
Archduke Joseph Árpád of Austria,1932-02-08,2017-04-30,False,2009-01-26
Valentine Joseph,1929-01-27,2017-03-15,False,2017-04-30
Aravind Joshi,1929-08-05,2017-12-31,False,2005-04-13
Banwari Lal Joshi,1936-03-27,2017-12-22,False,2007-01-03
Mark S. Joshi,1969-03-02,2017-10-08,False,2010-06-13
Sunil Lal Joshi,1964-05-30,2017-06-25,False,2017-06-26
Michel Jouvet,1925-11-16,2017-10-03,False,2006-04-19
Davor Jović,1956-04-01,2017-11-27,False,2017-12-05
Muhammad Ibrahim Joyo,1915-08-13,2017-11-09,False,2007-09-08
Juan José Díaz Galiana,1949-01-08,2017-12-06,False,2016-03-15
Alicia Juárez,1949-07-09,2017-08-26,False,2020-05-12
Hugo Judd,1939-12-27,2017-05-02,False,2016-08-03
Paul Judge,1949-04-25,2017-05-21,False,2005-05-29
Juliette (Canadian singer),1948-07-07,1988-01-08,False,2006-03-22
Montserrat Julió,1929-07-01,2017-01-26,False,2016-05-12
Calestous Juma,1953-06-09,2017-12-15,False,2005-10-09
Ismail Juma,1991-08-03,2017-11-03,False,2015-09-01
Hassan Al-Jundi,1939-07-01,2017-02-25,False,2015-01-23
Manfred Jung,1940-07-09,2017-04-14,False,2017-11-14
Jung Mikyung,1960-02-04,2017-01-18,False,2013-12-14
Andrea Jürgens,1967-05-15,2017-07-20,False,2008-10-31
Jane Juska,1933-03-07,2017-10-24,False,2006-03-29
Jyoti Prasad Medhi,1924-07-01,2017-02-03,False,2020-05-21
Altamas Kabir,1948-07-19,2017-02-19,False,2010-08-14
Carole Jo Kabler,1938-06-13,2017-03-16,False,2010-06-06
Alexander Kadakin,1949-07-22,2017-01-26,False,2016-12-20
Fotis Kafatos,1940-04-16,2017-11-18,False,2005-12-12
Çiğdem Kağıtçıbaşı,1940-01-29,2017-03-02,False,2018-02-03
Jean-Pierre Kahane,1926-12-11,2017-06-21,False,2006-09-11
Louis S. Kahnweiler,1919-10-14,2017-02-26,False,2017-03-11
Oscar Kaibyshev,1939-03-28,2017-06-02,False,2017-07-13
Ken Kaiser,1945-07-27,2017-08-08,False,2006-08-14
Manfred Kaiser,1929-01-07,2017-02-15,False,2010-11-25
Otto Kaiser (scholar),1924-11-30,2017-12-14,False,2004-03-03
Shantanu Kaiser,1954-12-30,2017-04-11,False,2017-07-26
Ikutaro Kakehashi,1930-02-07,2017-04-01,False,2005-04-19
Aristides Kalantzakis,1928-04-10,2017-02-26,False,2017-03-11
Giannis Kalatzis,1943-04-29,2017-07-13,False,2010-04-30
James G. Kalbfleisch,1940-07-14,2017-04-23,False,2019-03-19
Mieczysław Kalenik,1933-01-01,2017-06-16,False,2017-06-22
Mikhail Kalik,1927-01-27,2017-03-31,False,2018-09-26
Jesse Kalisher,1962-06-22,2017-07-20,False,2012-06-08
Chet Kalm,1925-12-30,2017-04-26,False,2013-08-02
Herbert W. Kalmbach,1921-10-19,2017-09-15,False,2003-12-02
Athanassios Kalogiannis,1965-09-10,2017-10-23,False,2017-07-30
Stan Kaluznick,1931-08-02,2017-05-15,False,2017-05-22
Vitaliy Kalynychenko,1938-01-31,2017-04-27,False,2008-03-19
Eddie Kamae,1927-08-04,2017-01-07,False,2005-09-02
Hasan Akbar Kamal,1946-02-14,2017-07-21,False,2017-08-13
Saby Kamalich,1939-05-13,2017-09-13,False,2005-06-04
Hiroshi Kamayatsu,1939-01-12,2017-03-01,False,2005-10-14
Gangmumei Kamei,1939-10-21,2017-01-05,False,2005-08-20
Bata Kameni,1941-07-30,2017-05-24,False,2012-01-28
Nikolay Kamenskiy,1931-10-17,2017-07-21,False,2006-09-02
Leon Kamin,1927-12-29,2017-12-22,False,2005-07-15
Howard Kaminsky,1940-01-24,2017-08-26,False,2014-01-15
Vladimir Kamirski,1943-01-03,2017-04-22,False,2018-04-04
Kosei Kamo,1932-05-10,2017-01-06,False,2012-05-29
Aleksander Kan,1925-10-31,2017-01-22,False,2005-09-16
Noritoshi Kanai,1923-02-25,2017-04-22,False,2011-10-17
Firuz Kanatlı,1932-07-01,2017-10-18,False,2018-04-21
Theodore Kanavas,1961-04-29,2017-07-03,False,2006-02-16
Homer Kandaras,1929-08-23,2017-09-25,False,2014-10-02
Umapathy Kandasamy,1950-07-01,2017-04-04,False,2017-07-03
Ata Kandó,1913-09-17,2017-09-14,False,2016-04-25
Kang Bong-kyun,1943-05-13,2017-01-31,False,2017-02-16
Paul Kangas,1937-04-14,2017-02-28,False,2005-08-13
Tokio Kano,1935-01-05,2017-01-17,False,2007-10-25
John Kapele,1937-10-19,2017-06-28,False,2020-04-24
Shashi Kapoor,1938-03-18,2017-12-04,False,2003-07-11
Velik Kapsazov,1935-04-15,2017-03-27,False,2013-02-05
Yannis Kapsis,1929-07-01,2017-11-13,False,2017-11-04
Egil Kapstad,1940-08-06,2017-07-13,False,2012-08-21
Yuri Karash,1963-06-16,2017-01-21,False,2008-08-18
Fumio Karashima,1948-03-09,2017-02-24,False,2015-01-31
Alex Karczmar,1917-05-09,2017-08-17,False,2009-03-13
Jordin Kare,1956-10-24,2017-07-19,False,2006-02-15
Shahjehan Syed Karim,1933-07-01,2017-07-16,False,2017-08-11
Andriy Karimov,1943-07-30,2017-06-18,False,2018-09-08
Godfrey Gitahi Kariuki,1937-01-01,2017-06-30,False,2009-02-08
Dennis Karjala,1939-12-19,2017-04-26,False,2017-04-29
Pertti Kärkkäinen,1933-04-03,2017-01-10,False,2017-09-23
Isabella Karle,1921-12-02,2017-10-03,False,2008-09-13
John Karlsen,1919-10-20,2017-07-05,False,2015-04-24
Hillar Kärner,1935-07-27,2017-02-19,False,2014-01-31
Robyn Karney,1940-01-04,2017-12-07,False,2013-10-21
Kathleen Karr,1946-04-21,2017-12-06,False,2009-09-10
George Karras,1929-07-01,2017-03-05,False,2007-12-19
Richard Karron,1934-04-11,2017-03-01,False,2016-08-15
Gencay Kasapçı,1933-03-09,2017-11-29,False,2017-11-30
Media Kashigar,1956-07-01,2017-07-29,False,2017-07-31
Edzai Kasinauyo,1975-03-28,2017-06-16,False,2008-08-24
Joseph Kasonde,1938-01-30,2017-08-25,False,2015-02-13
Kris Kaspersky,1976-11-02,2017-02-18,False,2015-10-27
Ray Kassar,1928-01-02,2017-12-10,False,2006-04-27
Kassim Ahmad,1933-07-01,2017-10-10,False,2017-10-10
Siti Rahmah Kassim,1926-11-30,2017-03-24,False,2018-07-06
Kasugafuji Akihiro,1966-02-20,2017-03-09,False,2012-02-07
Ahmed Kathrada,1929-08-21,2017-03-28,False,2004-11-02
Katja of Sweden,1920-01-12,2017-01-25,False,2014-02-11
Bernie Katz,1968-08-10,2017-08-31,False,2017-09-08
Karl Katz,1929-10-22,2017-11-08,False,2019-08-08
Leon Katz,1919-07-10,2017-01-23,False,2007-10-04
Vera Katz,1933-08-03,2017-12-11,False,2004-11-21
Gerald Kaufman,1930-06-21,2017-02-26,False,2003-01-21
Christine Kaufmann,1945-01-11,2017-03-28,False,2005-10-06
Mehtab Kaur of Patiala,1922-09-14,2017-07-24,False,2009-01-25
Purushottam Kaushik,1930-09-24,2017-10-05,False,2015-05-10
Halvard Kausland,1945-04-25,2017-12-21,False,2010-01-14
Naděžda Kavalírová,1923-11-13,2017-01-20,False,2017-02-16
Bahadur Nariman Kavina,1937-03-01,2017-06-30,False,2017-07-09
Lika Kavzharadze,1959-10-26,2017-10-11,False,2017-10-11
Predhiman Krishan Kaw,1948-01-15,2017-06-18,False,2004-12-17
Bertha Kawakami,1931-07-28,2017-11-30,False,2016-06-30
Evelyn Kawamoto,1933-09-17,2017-01-22,False,2009-10-24
Andrew Felix Kaweesi,1974-01-28,2017-03-17,False,2018-01-12
Herma Hill Kay,1934-08-18,2017-06-10,False,2015-04-16
Robin Kay,1919-06-23,2017-04-07,False,2017-04-19
Bülent Kayabaş,1945-06-17,2017-04-19,False,2017-11-08
Gorden Kaye,1941-04-07,2017-01-23,False,2004-11-23
Vladimir Kazachyonok,1952-09-06,2017-03-26,False,2008-07-20
Firuz Kazemzadeh,1924-10-27,2017-05-17,False,2007-10-05
Ke Jun,1917-06-23,2017-08-08,False,2017-08-27
Tony Keady,1963-12-05,2017-08-09,False,2006-08-16
Hugh Kearney,1924-01-22,2017-10-01,False,2008-10-09
Vartan Kechichian,1933-09-13,2017-11-22,False,2017-12-08
Stanisław Kędziora,1934-12-06,2017-12-25,False,2017-12-26
Christine Keeler,1942-02-22,2017-12-04,False,2002-12-31
William H. Keeler,1931-03-04,2017-03-23,False,2005-02-09
Michael Keeling,1925-11-06,2017-07-28,False,2020-03-28
Sharon Keenan,1948-05-08,2017-09-30,False,2018-09-13
Tommy Keene,1958-06-30,2017-11-22,False,2005-10-28
Paul Keetch,1961-05-21,2017-05-24,False,2004-01-11
David Keightley,1932-10-25,2017-02-23,False,2010-04-03
Rishang Keishing,1920-10-25,2017-08-22,False,2007-07-23
Piet Keizer,1943-06-14,2017-02-09,False,2005-01-03
Joseph Keke,1927-12-05,2017-07-01,False,2016-08-01
Saman Kelegama,1959-04-06,2017-06-23,False,2012-03-27
"Seymour ""Red"" Kelin",1927-07-01,2017-12-22,False,2007-11-21
Ernie Kell,1928-07-05,2017-04-29,False,2014-12-17
Inge Keller,1923-12-15,2017-02-06,False,2012-12-14
Erich Kellerhals,1939-11-08,2017-12-25,False,2015-04-30
Al Kelley,1935-02-09,2017-12-17,False,2008-05-29
Allen C. Kelley,1937-07-01,2017-12-09,False,2017-12-18
William Melvin Kelley,1937-11-01,2017-02-01,False,2008-09-15
Mike Kellie,1947-03-24,2017-01-18,False,2006-06-30
Eddie Kelliher,1920-03-08,2017-06-01,False,2012-07-01
Jagama Kello,1922-01-28,2017-04-07,False,2017-01-07
Elizabeth Kemp,1951-11-05,2017-09-01,False,2012-10-19
Bernhard Kempa,1920-11-19,2017-07-20,False,2017-07-21
Cecil J. Kempf,1927-11-20,2017-02-17,False,2014-09-23
Jomde Kena,1967-12-31,2017-09-04,False,2015-10-26
Dolores Kendrick,1927-09-07,2017-11-07,False,2011-11-07
Johnson Kendrick,1992-01-27,2017-07-07,False,2016-04-24
Betty Kennedy,1926-01-04,2017-03-20,False,2005-02-13
Cortez Kennedy,1968-08-23,2017-05-23,False,2005-01-17
Elspeth Kennedy (sharebroker),1931-04-03,2017-01-08,False,2017-01-12
Dale Kennington,1935-01-24,2017-05-02,False,2011-04-27
Brian Kenny (British Army officer),1934-06-18,2017-06-19,False,2009-11-08
Margaret Kenyatta (mayor),1928-02-16,2017-04-05,False,2007-12-31
Doreen Keogh,1924-04-10,2017-12-31,False,2007-10-09
Kerk Kim Hock,1956-07-29,2017-08-09,False,2005-08-12
Jess Kersey,1941-01-12,2017-04-22,False,2009-06-01
Edwin Kessler,1928-12-02,2017-02-21,False,2017-02-23
Heinz Kessler,1920-01-26,2017-05-02,False,2007-09-09
Stephen Keynes,1927-10-19,2017-08-13,False,2006-03-27
Brady Keys,1936-05-19,2017-10-24,False,2007-06-13
George A. Keyworth II,1939-11-11,2017-08-23,False,2006-09-08
Philip Kgosana,1936-10-12,2017-04-19,False,2017-04-20
Rubina Khalid (qaria),1959-07-01,2017-12-23,False,2018-02-25
Abdul Akbar Khan,1949-07-01,2017-01-12,False,2013-04-21
Abdul Halim Jaffer Khan,1927-02-18,2017-01-04,False,2010-09-16
Ahmed Khan (footballer),1926-12-24,2017-08-27,False,2012-06-04
Inamul Haque Khan,1927-05-23,2017-08-10,False,2017-08-08
Naseem Khan (activist),1939-08-11,2017-06-08,False,2017-07-07
Rais Khan,1939-11-25,2017-05-06,False,2009-11-15
Saleemullah Khan,1921-07-01,2017-01-15,False,2020-04-13
Shamsher Khan,1933-07-01,2017-10-15,False,2015-06-25
Bade Fateh Ali Khan,1935-07-01,2017-01-04,False,2005-06-26
Gulab Khandelwal,1924-02-21,2017-07-02,False,2008-03-08
Emmanuelle Khanh,1937-09-12,2017-02-17,False,2017-03-02
Vinod Khanna,1946-10-06,2017-04-27,False,2005-10-17
S. S. Khaplang,1940-07-01,2017-06-09,False,2017-06-09
Adnan Khashoggi,1935-07-25,2017-06-06,False,2004-08-09
Djelloul Khatib,1936-10-08,2017-02-06,False,2016-10-19
Ismaïl Khelil,1932-07-11,2017-11-20,False,2017-11-21
Khine Htoo,1956-01-28,2017-08-09,False,2017-08-15
Hamida Khuhro,1936-08-13,2017-02-12,False,2011-02-04
Matthew Kia Yen-wen,1925-01-17,2017-08-22,False,2006-04-08
Kid Vinil,1955-03-10,2017-05-19,False,2012-03-18
Glenna Sue Kidd,1933-09-02,2017-05-04,False,2012-02-18
Maxx Kidd,1941-08-18,2017-03-13,False,2017-05-03
Adolph Kiefer,1918-06-27,2017-05-05,False,2005-07-24
Jarold A. Kieffer,1923-05-05,2017-03-22,False,2009-01-20
Leo Kieffer,1930-09-11,2017-08-12,False,2013-04-07
Jørgen Kieler,1919-08-23,2017-02-19,False,2008-04-17
Eleanor Kieliszek,1925-07-01,2017-05-16,False,2017-06-14
Laeticia Kikonyogo,1940-07-01,2017-11-23,False,2009-11-28
Isao Kikuchi,1921-12-09,2017-08-31,False,2006-08-25
Loukianos Kilaidonis,1943-07-15,2017-02-07,False,2017-02-13
Lucy Killea,1922-07-31,2017-01-18,False,2011-12-27
George E. Killian,1924-04-06,2017-12-06,False,2005-08-14
Wilhelm Killmayer,1927-08-21,2017-08-20,False,2006-08-05
Kim Bong-chul,1975-07-01,2017-01-23,False,2018-04-29
Kim Bong-jo,1946-01-13,2017-03-08,False,2016-10-25
"Kim Ji-young (actress, born 1938)",1938-09-25,2017-02-17,False,2014-09-29
Kim Jong-gil,1926-11-05,2017-04-01,False,2013-11-21
Kim Jong-nam,1971-05-10,2017-02-13,False,2004-03-06
Kim Joo-hyuk,1972-10-03,2017-10-30,False,2008-11-16
"Kim Ki-duk (director, born 1934)",1934-09-29,2017-09-07,False,2007-12-27
Kim Min-gyu (table tennis),1977-10-14,2017-04-03,False,2020-01-24
Kim Un-yong,1931-03-19,2017-10-03,False,2014-12-21
Kim Young-ae,1951-04-21,2017-04-09,False,2013-08-25
Toby Kimball,1942-09-07,2017-05-02,False,2007-09-03
Anne Kimbell,1932-06-28,2017-05-16,False,2017-06-11
Tarō Kimura (politician),1965-07-20,2017-07-25,False,2007-10-20
Jerry Kindall,1935-05-27,2017-12-24,False,2007-03-31
Anthony King (political scientist),1934-11-17,2017-01-12,False,2007-02-25
Dennis F. Kinlaw,1922-06-26,2017-04-10,False,2007-12-31
Leo Kinnunen,1943-08-05,2017-07-26,False,2004-12-02
Kozo Kinomoto,1949-01-08,2017-01-15,False,2010-10-11
Noel Kinsey,1925-12-24,2017-05-20,False,2007-07-25
Thomas James Kinsman,1945-03-04,2017-05-15,False,2007-07-12
Clifford Kinvig,1934-11-22,2017-02-22,False,2017-03-27
Karl-Heinz Kipp,1924-02-12,2017-10-11,False,2004-12-23
Peter Kippax,1940-10-15,2017-01-18,False,2007-03-31
Eric Kipping,1925-03-16,2017-10-24,False,2015-10-25
Edward P. Kirby,1928-01-10,2017-01-03,False,2013-03-11
William L. Kirk,1932-07-11,2017-04-26,False,2007-10-08
Cassandra Kirkland,1984-10-13,2017-04-30,False,2020-04-06
"Ian Kirkwood, Lord Kirkwood",1932-08-28,2017-04-22,False,2014-06-01
Atanas Kirov,1946-09-24,2017-01-27,False,2016-05-12
Werner Kirsch,1938-04-16,2017-07-29,False,2018-11-27
Leonore Kirschstein,1933-03-29,2017-02-26,False,2017-02-27
Kirti Kumari,1967-08-13,2017-08-28,False,2017-03-16
Janelle Kirtley,1943-12-08,2017-04-28,False,2016-04-14
Koichi Kishi,1940-06-03,2017-10-16,False,2007-11-10
Shulamit Kishik-Cohen,1917-07-01,2017-05-21,False,2017-05-23
Yoav Kislev,1932-07-01,2017-06-19,False,2017-10-26
Audrey Kissel,1926-02-27,2017-03-19,False,2017-05-05
Robert L. Kistler,1925-03-04,2017-06-04,False,2015-01-04
John Kivela,1969-05-14,2017-05-09,False,2013-03-25
Erkki Kivimäki,1936-05-23,2017-05-01,False,2017-09-21
Peter Kivy,1934-10-22,2017-05-06,False,2010-08-03
Margareta Kjellin,1948-07-01,2017-02-15,False,2007-07-23
Thandi Klaasen,1931-07-01,2017-01-15,False,2006-09-10
Amar Klar,1947-04-01,2017-03-05,False,2019-09-19
Marshall H. Klaus,1927-06-06,2017-08-15,False,2019-04-15
Jerry Kleczka,1943-11-26,2017-10-08,False,2003-12-20
Joe Klein (baseball executive),1942-08-22,2017-08-23,False,2007-08-16
Wolfgang Klein,1941-01-28,2017-09-15,False,2017-09-15
Chuck Kleinhans,1942-10-02,2017-12-14,False,2018-08-29
Danuta Kleisinger,1924-05-29,2017-08-27,False,2009-12-31
Per Kleiva,1933-04-01,2017-09-17,False,2017-12-10
William Klemperer,1927-10-06,2017-11-05,False,2009-09-25
Leif Klette,1927-11-21,2017-04-03,False,2010-09-23
Knut Kleve,1926-02-24,2017-02-11,False,2010-02-23
Marc Klionsky,1927-02-22,2017-09-17,False,2017-10-29
Janusz Kłosiński,1920-11-19,2017-11-08,False,2015-10-22
Alexandra Kluge,1937-04-02,2017-06-11,False,2008-09-04
Stephen Knapp,1947-10-15,2017-11-24,False,2010-01-27
Kudditji Kngwarreye,1938-07-01,2017-01-23,False,2017-02-04
Roberta Knie,1938-03-13,2017-03-16,False,2007-07-20
Mychael Knight,1978-04-11,2017-10-17,False,2006-08-07
Robert Knight (musician),1940-04-21,2017-11-05,False,2006-05-07
John Knott (scientist),1938-12-09,2017-10-05,False,2009-01-27
Don Knowles,1927-07-01,2017-10-19,False,2012-04-30
Stan Knowles,1931-06-09,2017-12-30,False,2006-05-13
John T. Knox,1924-09-30,2017-04-03,False,2013-07-01
Bobby Knutt,1945-11-25,2017-09-25,False,2007-07-10
Ko Ni,1953-02-11,2017-01-29,False,2017-01-29
Phillip Ko,1952-06-18,2017-03-30,False,2014-05-13
Mao Kobayashi (actress),1982-07-21,2017-06-22,False,2007-05-17
Ján Kobezda,1975-07-31,2017-01-27,False,2011-01-05
Fred J. Koenekamp,1922-11-11,2017-05-31,False,2006-02-21
Fritz Koenig,1924-06-20,2017-02-22,False,2005-07-20
Eberhard von Koerber,1938-06-11,2017-08-03,False,2016-10-30
Eugène Koffi Kouamé,1988-02-07,2017-07-10,False,2012-06-01
Léon Konan Koffi,1928-11-16,2017-08-29,False,2017-08-31
Murray Koffler,1924-01-22,2017-11-05,False,2006-03-22
Dmitri Kogan,1978-10-27,2017-08-29,False,2016-02-18
Ray Kogovsek,1941-08-19,2017-04-30,False,2007-06-04
Mototaka Kohama,1932-10-17,2017-01-12,False,2017-11-02
Helmut Kohl,1930-04-03,2017-06-16,False,2002-02-26
Siegfried Köhler (conductor),1923-07-30,2017-09-12,False,2014-03-25
Rita Koiral,1959-07-01,2017-11-19,False,2017-11-29
Mauno Koivisto,1923-11-25,2017-05-12,False,2003-01-03
Keijo Koivumäki,1926-11-04,2017-12-05,False,2018-08-05
Gido Kokars,1921-08-16,2017-03-10,False,2017-03-11
Angela Kokkola,1932-07-13,2017-12-16,False,2017-02-24
Alessandro Kokocinski,1948-04-03,2017-12-12,False,2014-06-12
Evzen Kolar,1950-07-08,2017-07-11,False,2017-07-15
Karel Kolář,1955-12-16,2017-10-04,False,2006-06-26
Erland Kolding Nielsen,1947-01-13,2017-01-23,False,2016-11-10
Walter Kollmann,1932-06-17,2017-05-16,False,2008-02-24
Ivan Koloff,1942-08-25,2017-02-18,False,2004-05-29
Péter Komlós,1935-10-25,2017-05-02,False,2017-09-30
Yoji Kondo,1933-05-26,2017-10-09,False,2005-11-26
Kafougouna Koné,1944-07-01,2017-03-10,False,2017-03-23
Gabriel Konertz,1954-08-26,2017-02-28,False,2018-08-25
Kong Hon,1939-07-01,2017-12-07,False,2017-12-09
Marian Konieczny,1930-01-13,2017-07-25,False,2008-02-04
Tomasz Konina,1972-06-23,2017-08-26,False,2017-04-22
István Konkoly,1930-03-05,2017-11-20,False,2017-11-22
Sharry Konopski,1967-12-02,2017-08-25,False,2005-07-04
Aloys and Alfons Kontarsky,1931-05-14,2017-08-22,False,2009-04-12
Juliana Young Koo,1905-09-26,2017-05-24,False,2017-04-06
Leslie Koo,1954-11-28,2017-01-23,False,2017-01-24
Petr Kop,1937-02-15,2017-01-27,False,2008-12-29
Raymond Kopa,1931-10-13,2017-03-03,False,2004-04-24
Dick Koppenhaver,1931-04-07,2017-07-23,False,2018-12-02
Erland Kops,1937-01-14,2017-02-18,False,2007-04-18
Jaroslav Kořán,1940-01-17,2017-06-02,False,2017-06-27
Jay Kordich,1923-08-27,2017-05-27,False,2019-12-23
Robert P. Kordus,1939-08-01,2017-05-23,False,2013-10-16
Karl Korinek,1940-12-07,2017-03-09,False,2018-06-07
Cornelius Korir,1950-07-06,2017-10-30,False,2017-12-05
Jiří Kormaník,1935-03-26,2017-11-03,False,2012-04-05
Franciszek Kornicki,1916-12-18,2017-11-16,False,2010-09-20
Yuri Koroviansky,1967-09-30,2017-03-08,False,2014-02-10
Sture Korpi,1939-11-16,2017-03-12,False,2017-04-01
Adalbert Korponai,1966-02-18,2017-04-23,False,2008-12-15
Ivan Korsak,1946-09-15,2017-12-07,False,2011-10-10
Lisbeth Korsmo,1948-01-14,2017-01-22,False,2008-03-15
Vladimír Kos,1936-03-31,2017-09-17,False,2008-02-17
Georgy Koshlakov,1936-02-08,2017-07-07,False,2008-01-23
Jørgen Kosmo,1947-12-05,2017-07-24,False,2005-11-14
Jerzy Kossela,1942-07-15,2017-01-07,False,2015-11-20
Bertram Kostant,1928-05-24,2017-02-02,False,2005-12-25
Yevhen Kotelnykov,1939-03-21,2017-12-19,False,2015-03-17
Gene Kotlarek,1940-03-31,2017-11-09,False,2013-05-23
Dieter Kottysch,1943-06-30,2017-04-09,False,2007-12-16
Nikos Koundouros,1926-12-15,2017-02-22,False,2006-03-11
Jannis Kounellis,1936-03-23,2017-02-16,False,2005-04-05
András Kovács,1925-06-20,2017-03-11,False,2010-08-13
László Kovács (footballer),1951-04-24,2017-06-30,False,2011-10-02
Kirill Kovaldzhi,1930-03-14,2017-04-10,False,2017-04-11
Stan Kowalski,1926-05-13,2017-10-20,False,2017-01-30
Władysław Kowalski (actor),1936-02-24,2017-10-29,False,2016-10-17
Shigeru Kōyama,1929-01-16,2017-01-03,False,2014-08-23
Eugene N. Kozloff,1920-09-26,2017-03-04,False,2011-03-16
Péter Kozma,1959-09-05,2017-03-04,False,2012-12-06
Hans Kraay Sr.,1936-10-14,2017-10-27,False,2007-06-09
Frans Krajcberg,1921-04-12,2017-11-15,False,2015-07-31
Ken Kranz,1923-09-12,2017-04-08,False,2009-08-05
Ole Krarup,1935-03-17,2017-10-07,False,2005-04-20
Victor Krasin,1929-08-04,2017-09-03,False,2011-02-10
Otto Kraus,1930-05-17,2017-10-24,False,2018-08-19
Jerry Krause,1939-04-06,2017-03-21,False,2004-10-22
Phyllis A. Kravitch,1920-08-23,2017-06-15,False,2007-10-01
Eliana Krawczyk,1982-03-05,2017-11-15,False,2019-09-02
Alec Devon Kreider,1991-02-04,2017-01-20,False,2007-06-17
Hanns Kreisel,1931-07-16,2017-01-18,False,2011-09-29
Tom Kremer,1930-05-26,2017-06-24,False,2017-07-27
William Kretschmar,1933-08-21,2017-08-18,False,2014-09-29
Laura Kriho,1964-07-23,2017-01-30,False,2006-05-22
Arvo Krikmann,1939-07-21,2017-02-27,False,2014-11-23
Ernest Krings,1920-07-01,2017-07-01,False,2017-05-29
William Krisel,1924-11-24,2017-06-05,False,2015-02-21
Krishnacharya Tamanacharya Pandurangi,1918-02-01,2017-04-22,False,2020-02-11
Subbarao Krishnamurthy,1938-10-26,2017-12-07,False,2017-12-09
Yisrael Kristal,1903-09-15,2017-08-11,False,2016-01-27
Magne Kristiansen,1932-04-14,2017-05-09,False,2016-12-11
Carl W. Kroening,1928-04-19,2017-06-29,False,2014-12-24
Grzegorz Królikiewicz,1939-06-05,2017-09-21,False,2019-09-30
Una Kroll,1925-12-15,2017-01-06,False,2017-01-30
Larisa Kronberg,1929-05-23,2017-04-23,False,2019-01-18
Marta Kroutilová,1925-07-01,2017-04-17,False,2009-08-28
Don Krug,1957-01-23,2017-04-02,False,2009-04-06
Oleksiy Kruhliak,1975-12-09,2017-05-16,False,2012-03-17
Jan Kruis,1933-06-08,2017-01-19,False,2005-10-22
Boško Krunić,1929-10-21,2017-01-23,False,2016-12-09
Lowen Kruse,1929-02-25,2017-11-24,False,2006-03-22
