Name,Birth,Death,Covid,Created
Vinnie Bell,1932-07-28,2019-10-03,False,2007-05-01
Wendell Bell,1924-04-19,2019-11-03,False,2012-02-07
David Bellamy,1933-01-18,2019-12-11,False,2004-04-22
Joe Bellino,1938-03-13,2019-03-27,False,2004-08-06
Benjamin N. Bellis,1924-02-04,2019-08-19,False,2012-02-19
Salvatore Bellomo,1951-06-18,2019-02-09,False,2006-01-23
Yannick Bellon,1924-04-06,2019-06-02,False,2019-03-16
Raymond Bellot,1929-06-09,2019-02-24,False,2007-10-31
Joe Belmont,1934-07-12,2019-01-06,False,2006-02-23
Horace Belton,1955-07-16,2019-05-28,False,2014-04-15
José Belvino do Nascimento,1932-12-29,2019-01-08,False,2019-01-09
Yury Belyayev (footballer),1934-04-02,2019-12-14,False,2019-12-17
Danny Ben-Israel,1944-04-19,2019-03-11,False,2009-02-08
Barbara Benary,1946-04-07,2019-03-17,False,2004-11-16
Aristeo Benavídez,1927-02-12,2019-01-07,False,2018-03-06
Simon Bendall,1937-04-19,2019-06-26,False,2019-07-24
Avraham Bendori,1928-06-21,2019-01-15,False,2016-02-12
Harvey Benge,1944-07-27,2019-10-07,False,2012-02-09
Gunder Bengtsson,1946-02-02,2019-08-02,False,2008-03-04
Ulf Bengtsson,1960-01-26,2019-03-17,False,2011-03-29
Eddie Benitez,1956-11-12,2019-01-17,False,2006-02-19
María Ignacia Benítez,1958-08-01,2019-02-28,False,2012-10-17
Paul Benjamin,1938-02-04,2019-06-28,False,2007-05-24
Ralph Benjamin,1922-11-17,2019-05-07,False,2007-01-14
Pal Benko,1928-07-15,2019-08-26,False,2005-05-23
Barry Bennett,1955-12-10,2019-08-19,False,2007-05-24
John Bennett (Australian politician),1942-07-19,2019-10-08,False,2010-09-24
Nora Bennis,1940-11-11,2019-02-11,False,2012-11-09
Jean-Christophe Benoît,1925-03-18,2019-02-21,False,2016-04-02
Cedric Benson,1982-12-28,2019-08-17,False,2005-07-28
Don Benson,1920-04-09,2019-06-12,False,2015-05-17
Duane Benson,1945-08-05,2019-01-26,False,2006-07-02
George Benson (saxophonist),1929-02-26,2019-03-09,False,2013-07-12
Fletcher Benton,1931-02-25,2019-06-26,False,2008-08-24
Bentong (comedian),1964-01-12,2019-02-09,False,2019-04-14
Jean-Paul Benzécri,1932-02-28,2019-11-24,False,2008-10-24
Helmut Berding,1930-04-19,2019-01-07,False,2019-01-15
Robert I. Berdon,1929-12-24,2019-10-31,False,2015-08-24
Herman Berendsen,1934-04-19,2019-10-07,False,2016-04-25
Anastasiya Berezina,1997-04-19,2019-08-04,False,2019-12-21
Arild Berg,1975-07-17,2019-06-22,False,2019-06-22
Bernard Berg,1931-04-19,2019-02-21,False,2006-09-10
Randall C. Berg Jr.,1949-01-17,2019-04-10,False,2008-02-19
Erla Bergendahl Hohler,1937-11-20,2019-06-09,False,2019-06-21
Inger Berggren,1934-02-23,2019-07-19,False,2008-07-07
David Bergland,1935-06-04,2019-06-03,False,2004-10-28
Anna-Lisa Berglund,1935-01-18,2019-06-03,False,2019-11-22
Elio Berhanyer,1929-02-20,2019-01-24,False,2011-10-14
Elwyn Berlekamp,1940-04-19,2019-04-09,False,2004-05-15
Marcel Berlins,1941-10-30,2019-07-31,False,2006-02-15
Rafael Arcadio Bernal Supelano,1934-11-28,2019-01-11,False,2019-01-14
Michèle Bernard-Requin,1943-05-07,2019-12-14,False,2019-12-17
Clinton Bernard,1930-04-19,2019-10-26,False,2019-10-04
Michel Bernard (runner),1931-12-31,2019-02-14,False,2014-01-18
Susan Bernard,1948-02-11,2019-06-21,False,2006-03-12
Mario Bernardo,1919-02-22,2019-02-10,False,2019-02-15
Robert A. Bernhard,1928-03-14,2019-07-04,False,2016-04-02
Robert L. Bernstein,1923-01-05,2019-05-27,False,2005-09-09
Norman Berson,1926-11-19,2019-12-07,False,2009-12-21
Albert Bertelsen,1921-11-17,2019-12-10,False,2007-11-13
Carl Bertelsen,1937-11-15,2019-06-11,False,2008-03-21
Jacques Berthelet,1934-10-24,2019-01-25,False,2019-01-27
Jenny Berthelius,1923-04-19,2019-06-08,False,2017-11-30
Gilles Bertin,1961-03-25,2019-11-07,False,2018-06-07
Giovanni Bertini,1951-01-07,2019-12-03,False,2010-03-16
Georget Bertoncello,1943-04-19,2019-12-22,False,2019-12-24
Joe Bertony,1922-03-04,2019-04-07,False,2019-04-25
André Bertrand (alpine skier),1931-06-01,2019-06-03,False,2013-05-17
Susan Beschta,1952-04-21,2019-05-02,False,2019-06-03
Agustina Bessa-Luís,1922-10-15,2019-06-03,False,2005-08-09
Roger Béteille,1921-08-28,2019-06-14,False,2007-11-05
Wim Betz,1943-02-22,2019-06-08,False,2013-06-09
Marv Bevan,1935-07-06,2019-06-23,False,2014-09-13
David Bevington,1931-05-13,2019-08-02,False,2005-04-12
Dick Beyer,1930-07-11,2019-03-07,False,2006-05-27
Helmut Bez,1930-08-28,2019-08-07,False,2019-03-28
Krasimir Bezinski,1961-06-29,2019-04-22,False,2009-01-10
H. Gopal Bhandary,1952-07-07,2019-07-04,False,2013-04-20
Piara Singh Bhaniara,1958-08-23,2019-12-30,False,2005-11-05
Jayantilal Bhanusali,1964-06-01,2019-01-08,False,2012-05-18
Zakir Rashid Bhat,1994-07-25,2019-05-23,False,2016-08-20
Ramesh Bhatkar,1949-08-03,2019-02-04,False,2009-07-26
Kanti Bhatt,1931-07-15,2019-08-04,False,2015-08-23
Kanchan Chaudhary Bhattacharya,1947-04-19,2019-08-26,False,2014-04-04
Utpal Bhayani,1953-10-10,2019-10-16,False,2017-08-22
Raghbir Singh Bhola,1927-08-18,2019-01-21,False,2006-06-04
Henri Biancheri,1932-07-30,2019-12-01,False,2008-04-17
Al Bianchi,1932-03-26,2019-10-28,False,2005-04-02
Eloisa Biasotto Mano,1924-10-24,2019-06-08,False,2020-01-11
Steve Bickerstaff,1946-04-15,2019-10-04,False,2007-04-04
Ed Bickert,1932-11-29,2019-02-28,False,2005-08-31
Bruce Bickford (animator),1947-02-11,2019-04-28,False,2005-06-18
Bill Bidwill,1931-07-31,2019-10-02,False,2007-03-19
Daniel P. Biebuyck,1925-04-19,2019-12-31,False,2010-04-28
Jarosław Biernat,1960-04-19,2019-04-20,False,2008-02-06
Karl Bierschel,1932-03-01,2019-11-21,False,2008-12-31
Věra Bílá,1954-05-22,2019-03-12,False,2007-02-20
Camille Billops,1933-08-12,2019-06-01,False,2012-02-11
David Binder (journalist),1931-02-22,2019-06-30,False,2012-05-18
Frank Biondi,1945-01-09,2019-11-25,False,2007-06-14
Chris Birch (politician),1950-08-28,2019-08-07,False,2018-05-16
Paul Bircher,1928-12-11,2019-10-06,False,2008-12-15
Edwin Birdsong,1941-08-22,2019-01-21,False,2007-10-26
Joan Birkland,1928-11-17,2019-06-15,False,2017-06-12
Basant Kumar Birla,1921-01-12,2019-07-03,False,2007-09-29
Norman Birnbaum,1926-07-21,2019-01-04,False,2006-05-19
Jale Birsel,1927-04-19,2019-11-17,False,2019-11-20
Mikhail Biryukov (tennis),1992-04-28,2019-10-04,False,2010-08-21
Luigi Biscardi,1928-04-19,2019-06-02,False,2019-06-03
Ferdinand von Bismarck,1975-12-24,2019-07-23,False,2009-02-14
Joseph Bismuth,1926-11-04,2019-10-01,False,2006-11-04
André Bisson,1929-10-07,2019-11-25,False,2019-12-04
Satyajit Biswas,1981-04-19,2019-02-09,False,2016-06-14
Shyamal Kanti Biswas,1948-11-01,2019-12-01,False,2019-12-14
Caroline Bittencourt,1981-12-13,2019-04-28,False,2019-04-30
Erwin Bittmann,1928-01-30,2019-08-05,False,2018-08-03
Olav Bjørgaas,1926-04-19,2019-11-15,False,2019-11-24
Kenneth A. Black Jr.,1932-12-23,2019-01-29,False,2019-03-29
Bill Black (rugby union),1928-02-19,2019-05-09,False,2020-03-13
Malcolm Black,1961-04-19,2019-05-10,False,2019-05-10
Roger Blackley,1953-07-29,2019-05-15,False,2019-06-11
Jeff Blackshear,1969-03-29,2019-08-31,False,2007-11-12
Paul Blackwell,1954-07-11,2019-02-24,False,2006-05-01
Hal Blaine,1929-02-05,2019-03-11,False,2004-03-09
Wayne Blair (cricketer),1948-05-11,2019-01-11,False,2014-09-19
Stephen Blaire,1941-12-22,2019-06-18,False,2008-02-10
Barbara Hibbs Blake,1937-08-06,2019-08-18,False,2019-12-28
Curtis Blake,1917-04-15,2019-05-24,False,2014-01-28
Claude Blanchard (ice hockey),1945-05-25,2019-07-09,False,2019-05-18
Kathleen Blanco,1942-12-15,2019-08-18,False,2003-11-16
Jules Blattner,1941-02-08,2019-06-07,False,2019-09-22
Piet Blauw,1937-04-19,2019-05-16,False,2019-05-22
Alexei Blinov,1965-07-10,2019-11-26,False,2006-02-13
Valentin Bliznyuk,1928-04-12,2019-12-30,False,2020-01-04
Henry W. Bloch,1922-07-30,2019-04-23,False,2006-06-09
Dick Blok,1925-01-07,2019-02-06,False,2016-06-18
Harold Bloom,1930-07-11,2019-10-14,False,2003-01-23
John Bloom (businessman),1931-11-08,2019-03-03,False,2006-09-16
Verna Bloom,1938-08-07,2019-01-09,False,2006-03-07
Christian Conrad Blouin,1941-11-01,2019-01-12,False,2019-01-12
Jocelyne Blouin,1950-10-17,2019-05-27,False,2017-11-17
Milton Bluehouse Sr.,1936-02-29,2019-01-14,False,2007-09-26
John Bluett (cricketer),1930-05-29,2019-08-23,False,2012-10-21
Marshall E. Blume,1941-03-31,2019-01-27,False,2019-02-04
Michael Blumlein,1948-06-28,2019-10-24,False,2007-01-15
"Terry Board (footballer, born 1945)",1945-11-05,2019-11-23,False,2013-09-21
Adam Bob,1967-10-30,2019-07-16,False,2011-02-04
Rodolfo Francisco Bobadilla Mata,1932-10-16,2019-04-13,False,2019-04-15
Philipp Bobkov,1925-12-01,2019-06-17,False,2008-02-17
Sam Bobrick,1932-07-24,2019-10-11,False,2009-03-29
Jean-Pierre Boccardo,1942-03-16,2019-01-29,False,2012-05-25
Ernst-Wolfgang Böckenförde,1930-04-19,2019-02-24,False,2008-12-19
Mag Bodard,1916-01-03,2019-02-26,False,2019-09-27
Roberto Bodegas,1933-06-03,2019-08-02,False,2012-12-23
Remo Bodei,1938-08-03,2019-11-07,False,2007-01-16
Richard Bodycombe,1922-04-29,2019-01-23,False,2014-09-22
Ricardo Boechat,1952-07-13,2019-02-11,False,2009-10-28
Mike Boehm,1955-10-23,2019-05-02,False,2019-07-13
Rudy Boesch,1928-01-20,2019-11-01,False,2004-04-07
John C. Bogle,1929-05-08,2019-01-16,False,2005-02-25
Valentin Bogomazov,1943-04-19,2019-12-29,False,2020-01-05
Eddie Bohan,1932-11-23,2019-07-21,False,2005-02-15
Yuriy Bohutsky,1952-04-19,2019-05-14,False,2019-05-21
Amadou Boiro,1995-12-15,2019-06-30,False,2016-11-12
Guy Bois (historian),1934-04-19,2019-06-08,False,2017-08-01
Dick Bokelmann,1926-10-26,2019-12-27,False,2011-10-22
Nicolas Bokov,1945-07-07,2019-12-02,False,2019-12-08
Joseph Bolangi Egwanga Ediba Tasame,1937-12-29,2019-07-01,False,2019-07-23
Filipe Bole,1936-08-23,2019-06-19,False,2005-01-16
Bradley Bolke,1925-10-01,2019-01-15,False,2007-07-09
Ferdinando Bologna,1925-04-19,2019-04-03,False,2019-04-06
Vladimir Boltyansky,1925-04-26,2019-04-16,False,2008-11-29
Antal Bolvári,1932-05-06,2019-01-08,False,2008-11-04
Paolo Bonaiuti,1940-07-07,2019-10-16,False,2019-03-17
Miranda Bonansea,1926-10-31,2019-02-10,False,2019-05-06
Christian Bonaud,1957-04-19,2019-08-26,False,2019-03-17
Elaine Bonazzi,1936-08-28,2019-01-29,False,2015-04-22
Jack Bond (cricketer),1932-05-06,2019-07-11,False,2006-02-27
Fred Bongusto,1935-04-06,2019-11-08,False,2008-02-27
John Tyler Bonner,1920-05-12,2019-02-07,False,2007-01-06
Reinhard Bonnke,1940-04-19,2019-12-07,False,2004-03-30
Blase Bonpane,1929-04-24,2019-04-08,False,2005-05-22
Christopher Booker,1937-10-07,2019-07-03,False,2004-10-05
Greg Booker,1960-06-22,2019-03-30,False,2008-10-03
Muhlaysia Booker,1997-01-14,2019-05-18,False,2019-06-03
Dave Bookman,1960-05-30,2019-05-20,False,2006-07-13
Herman Boone,1935-10-28,2019-12-18,False,2006-03-20
Richard Booth,1938-04-19,2019-08-20,False,2007-09-24
César Borda,1993-04-19,2019-02-27,False,2019-03-29
Thor Bjarne Bore,1938-01-10,2019-12-22,False,2009-04-16
Anna Borgeryd,1969-05-02,2019-02-18,False,2018-12-13
Drupad Borgohain,1941-11-07,2019-04-10,False,2014-04-06
Mary Borgstrom,1916-05-18,2019-04-03,False,2019-02-21
Milton Born With A Tooth,1957-06-09,2019-05-18,False,2005-08-10
Edith Borroff,1925-08-02,2019-03-10,False,2011-02-01
Marie Borroff,1923-04-19,2019-07-05,False,2010-01-02
Reinhard Bortfeld,1927-02-25,2019-07-10,False,2019-07-29
Rajen Borthakur,1965-04-19,2019-12-10,False,2019-11-03
Ivan Bortnik,1939-04-16,2019-01-04,False,2016-02-12
Armando Bortolaso,1926-08-17,2019-01-08,False,2019-01-09
Yuri Bosco,1930-04-19,2019-02-04,False,2015-01-21
Novak Bošković,1989-05-23,2019-02-03,False,2016-01-29
Dragan Bošnjak,1956-10-19,2019-03-27,False,2012-04-22
David Bostock (philosopher),1936-04-19,2019-10-29,False,2018-12-17
Piet Botha,1955-07-18,2019-06-02,False,2011-09-30
Trond Botnen,1937-11-30,2019-01-21,False,2019-02-09
Martin Böttcher,1927-06-17,2019-04-20,False,2004-10-03
Hermann Bottenbruch,1928-04-19,2019-05-20,False,2017-07-07
Lee Botts,1928-04-19,2019-10-05,False,2007-08-27
Roland Boudreau,1935-10-19,2019-06-14,False,2016-12-20
André Boudrias,1943-04-19,2019-02-05,False,2006-09-10
Issa J. Boullata,1929-02-25,2019-05-01,False,2011-08-04
Pierre Bourguignon,1942-02-06,2019-03-27,False,2008-12-01
Triny Bourkel,1927-04-16,2019-02-21,False,2017-12-28
Dick Boushka,1934-07-29,2019-02-19,False,2009-05-02
Jim Bouton,1939-03-08,2019-07-10,False,2003-09-21
Jean-Claude Bouttier,1944-10-13,2019-08-03,False,2008-08-06
Domenico Bova,1946-11-22,2019-07-09,False,2019-07-12
Rosemarie Bowe,1932-04-19,2019-01-20,False,2007-05-04
John Bowen (British author),1924-11-05,2019-04-18,False,2008-03-02
Michael Bowen (bishop),1930-04-23,2019-10-17,False,2007-12-24
Scotty Bowers,1923-07-01,2019-10-13,False,2012-06-10
Ronald Bowlby,1926-08-16,2019-12-21,False,2009-02-15
Pat Bowlen,1944-02-18,2019-06-13,False,2006-02-07
Gary Ray Bowles,1962-01-25,2019-08-22,False,2010-01-25
Weldon Bowlin,1940-12-10,2019-12-08,False,2006-09-08
Ernie Bowman,1935-07-28,2019-08-04,False,2009-02-18
Harry Joseph Bowman,1949-07-17,2019-03-03,False,2007-04-08
K. O. Bowman,1927-04-19,2019-01-13,False,2017-10-23
Cameron Boyce,1999-05-28,2019-07-06,False,2008-08-05
John Boyd (diplomat),1936-01-17,2019-10-18,False,2004-09-04
Seymour Boyers,1926-10-09,2019-01-07,False,2020-01-24
Gert Boyle,1924-03-06,2019-11-03,False,2006-01-13
Jacques Boyon,1934-04-19,2019-01-15,False,2019-01-17
Ferruh Bozbeyli,1927-04-19,2019-07-28,False,2015-06-12
Gianfranco Bozzao,1936-08-03,2019-05-24,False,2010-02-17
Annalise Braakensiek,1972-12-09,2019-01-06,False,2006-08-15
Ordell Braase,1932-03-13,2019-03-25,False,2006-02-24
Boris Bračulj,1939-08-04,2019-07-26,False,2007-01-22
Bettina F. Bradbury,1993-04-19,2006-01-20,False,2006-11-01
André Bradford,1970-11-30,2019-07-18,False,2019-07-23
William R. Bradford,1933-10-25,2019-01-24,False,2011-04-04
Harold Bradley,1926-01-02,2019-01-31,False,2008-01-04
Richard C. Bradt,1938-11-17,2019-01-03,False,2019-01-13
Marijan Bradvic,1948-12-08,2019-02-23,False,2017-09-22
George Brady (Holocaust survivor),1928-02-09,2019-01-11,False,2005-12-23
Glenn Brady,1935-04-19,2019-02-03,False,2019-07-28
Don Bragg,1960-07-02,1961-05-20,False,2006-09-30
Enrico Braggiotti,1923-01-27,2019-10-31,False,2010-12-02
Rella Braithwaite,1923-01-29,2019-07-23,False,2017-02-03
Robert Braithwaite (engineer),1943-05-12,2019-03-07,False,2014-09-14
Edwin Bramall,1923-12-18,2019-11-12,False,2004-05-30
Mark Bramble,1950-12-07,2019-02-20,False,2005-09-25
Rod Bramblett,1965-11-05,2019-05-25,False,2014-02-08
George Brancato,1931-05-27,2019-10-22,False,2007-08-13
Cliff Branch,1948-08-01,2019-08-03,False,2005-02-03
William B. Branch,1927-04-19,2019-11-03,False,2010-01-21
José Mário Branco,1942-05-25,2019-11-19,False,2019-11-19
Gordon Brand Jnr,1958-08-19,2019-07-31,False,2005-07-04
Deyan Ranko Brashich,1940-04-19,2019-08-30,False,2016-04-01
Zev Braun,1928-10-19,2019-10-17,False,2005-08-19
Jürgen Bräuninger,1956-04-19,2019-05-06,False,2007-08-23
Kate Braverman,1949-02-05,2019-10-12,False,2005-09-21
Lewis E. Braverman,1929-03-30,2019-06-10,False,2019-08-02
Anna Bravo,1938-04-19,2019-12-08,False,2020-01-05
Chuy Bravo,1956-12-07,2019-12-14,False,2009-02-22
Jacques Bravo,1943-12-29,2019-12-18,False,2019-12-22
Matt Brazier,1976-07-02,2019-02-04,False,2008-02-01
Michael Breaugh,1942-04-19,2019-11-22,False,2004-10-11
Alasdair Breckenridge,1937-04-19,2019-12-12,False,2017-06-29
George Breen,1935-07-19,2019-11-09,False,2006-12-21
Jean Brenchley,1944-03-06,2019-07-09,False,2020-01-08
Francisco Brennand,1927-06-11,2019-12-19,False,2007-05-12
Peter Brenner,1937-12-14,2019-03-31,False,2019-12-30
Leslie Brent,1925-07-05,2019-12-21,False,2006-07-10
Paolo Brera,1949-04-19,2019-02-21,False,2010-04-16
Gordon Bressack,1951-05-28,2019-08-30,False,2019-09-01
Sylvia Bretschneider,1960-11-14,2019-04-28,False,2016-10-22
Les Brewer,1922-04-22,2019-08-23,False,2013-01-07
Stu Briese,1946-05-06,2019-03-12,False,2007-05-23
Winslow Briggs,1928-04-29,2019-02-11,False,2015-09-27
Alfred L. Bright,1940-04-19,2019-10-28,False,2019-11-01
Jānis Brikmanis,1940-02-25,2019-04-18,False,2019-11-29
Frank Brilando,1925-06-29,2019-05-05,False,2012-12-31
Ralph Brill,1935-12-19,2019-06-21,False,2006-08-30
Alan Brinkley,1949-06-02,2019-06-16,False,2005-04-03
Jack Brinkley,1930-12-22,2019-01-23,False,2006-08-26
Jean-Claude Brisseau,1944-07-17,2019-05-11,False,2007-06-13
Tony Britton,1924-06-09,2019-12-22,False,2006-04-23
Leopoldo Brizuela,1963-06-08,2019-05-14,False,2014-03-24
Vlastimil Brlica,1928-12-02,2019-03-18,False,2017-11-21
Ivor Broadis,1922-12-18,2019-04-12,False,2006-08-09
Art Broback,1931-02-02,2019-04-10,False,2019-06-29
Marshall Brodien,1934-07-10,2019-03-08,False,2007-04-15
Dick Brodowski,1932-07-26,2019-01-14,False,2007-01-06
Wallace Smith Broecker,1931-11-29,2019-02-18,False,2005-01-17
Hugh Brogan,1936-03-20,2019-07-26,False,2007-05-13
Giulio Brogi,1935-05-03,2019-02-19,False,2010-01-31
Ernie Broglio,1935-08-27,2019-07-16,False,2005-09-13
Pietro Brollo,1933-12-01,2019-12-05,False,2019-12-05
Darwin Bromley,1950-10-23,2019-01-02,False,2014-09-25
Leila Leah Bronner,1930-04-19,2019-07-02,False,2019-07-19
Mervyn Brooker,1954-03-24,2019-01-23,False,2011-07-07
Russell Brookes,1945-08-16,2019-10-30,False,2007-02-23
Edward Brooks (Wisconsin politician),1942-07-01,2019-04-23,False,2010-01-20
William Broomfield,1922-04-28,2019-02-20,False,2004-09-10
Tom Brosius,1949-12-16,2019-01-11,False,2011-07-16
Élie Brousse,1921-08-28,2019-07-02,False,2007-03-08
Jorge Brovetto,1933-02-14,2019-06-08,False,2019-06-09
Andrew Browder,1931-01-08,2019-03-24,False,2017-03-04
Adrian Brown (director),1929-04-30,2019-04-27,False,2012-09-09
Arnie Brown,1942-01-28,2019-07-26,False,2006-10-20
Babette Brown,1931-04-19,2019-02-10,False,2007-10-22
Barbara Elaine Ruth Brown,1929-02-14,2019-01-07,False,2018-12-11
Charlie Brown (Scottish footballer),1924-04-19,2019-10-10,False,2010-02-28
Harold Brown (Secretary of Defense),1927-04-19,2019-01-04,False,2004-04-10
Ian Brown (Australian footballer),1925-07-07,2019-03-16,False,2015-10-04
Irv Brown,1935-03-30,2019-02-03,False,2008-07-30
John Campbell Brown,1947-02-04,2019-11-16,False,2005-07-31
José Luis Brown,1956-11-10,2019-08-12,False,2006-04-13
Mel Brown (basketball),1935-07-22,2019-11-12,False,2018-06-21
Pat Crawford Brown,1929-06-29,2019-07-02,False,2005-12-29
Richard Brown (lawyer),1932-11-13,2019-05-03,False,2017-09-13
Roland Peter Brown,1926-06-05,2019-08-16,False,2019-10-22
Ronald Brown (bishop),1926-08-07,2019-06-13,False,2008-11-09
William Brown (industrial relations expert),1945-04-22,2019-08-01,False,2008-06-22
William F. Brown (writer),1928-04-16,2019-06-23,False,2011-02-06
Willie Brown (American football),1940-12-02,2019-10-21,False,2005-02-16
John Browne (Fine Gael politician),1936-10-01,2019-03-27,False,2005-11-18
Frederick Brownell,1940-03-08,2019-05-10,False,2008-07-11
Alistair Browning,1954-02-08,2019-06-02,False,2006-10-19
John R. Broxson,1967-01-03,1971-01-05,False,2014-12-02
Kenneth Bruffee,1934-04-19,2019-01-20,False,2009-01-18
Wibke Bruhns,1938-04-19,2019-06-20,False,2019-06-24
Emil Brumaru,1938-12-25,2019-01-05,False,2009-08-27
Charles Brumskine,1951-04-27,2019-11-20,False,2005-10-22
Ole Johs. Brunæs,1936-02-04,2019-02-24,False,2007-11-09
Gilbert Brunat,1958-02-28,2019-11-16,False,2019-11-19
Nancy Brunning,1971-04-19,2019-11-16,False,2009-11-04
Will Brunson,1970-03-20,2019-11-23,False,2007-08-24
Maureen Brunt,1928-12-26,2019-01-30,False,2014-05-29
Albert Vickers Bryan Jr.,1926-11-08,2019-08-27,False,2006-03-28
Browning Bryant,1957-01-24,2019-11-16,False,2006-04-19
Clora Bryant,1927-05-30,2019-08-25,False,2006-09-17
Rick Bryant,1948-04-19,2019-12-05,False,2006-03-02
Janusz Brzozowski (computer scientist),1935-05-10,2019-10-24,False,2009-07-14
Freddy Buache,1924-12-29,2019-05-28,False,2011-05-19
Alberto Bucci,1948-05-25,2019-03-09,False,2015-01-01
Anthony R. Bucco,2002-01-08,2004-01-13,False,2005-10-17
John Buchanan,1931-04-22,2019-10-03,False,2004-02-12
Jerry Buchek,1942-05-09,2019-01-02,False,2007-09-06
Peter Bucher,1947-04-03,2019-05-03,False,2007-09-02
Werner Buchholz,1922-10-24,2019-07-11,False,2009-11-04
Tamara Buciuceanu,1929-08-10,2019-10-15,False,2014-06-07
Dorothea Buck,1917-04-05,2019-10-09,False,2019-11-04
Dorothy Buckland-Fuller,1922-01-21,2019-07-05,False,2019-01-29
Matthew Buckland,1974-08-22,2019-04-23,False,2012-01-16
Jean Buckley,1931-12-04,2019-07-07,False,2012-03-29
Bill Buckner,1949-12-14,2019-05-27,False,2003-04-16
Robert Budak,1992-03-21,2019-01-27,False,2019-01-31
John Carl Buechler,1952-06-18,2019-03-18,False,2007-03-29
Ken Buehler,1919-11-19,2019-04-18,False,2014-06-27
Benson K. Buffham,1919-11-26,2019-04-24,False,2013-06-19
Ryszard Bugajski,1943-04-27,2019-06-07,False,2009-08-05
Alain Bugat,1948-04-19,2019-01-20,False,2012-09-27
Luděk Bukač,1935-08-04,2019-04-20,False,2014-11-18
Vladimir Bukovsky,1942-12-30,2019-10-27,False,2004-04-08
Momir Bulatović,1956-04-19,2019-06-30,False,2004-07-15
Ahmed Imtiaz Bulbul,1956-01-01,2019-01-22,False,2010-11-23
Aleksey Buldakov,1951-03-26,2019-04-03,False,2008-01-30
Tony Bull,1930-05-24,2019-11-22,False,2014-10-09
Hank Bullough,1934-01-24,2019-11-24,False,2005-09-24
Bishop Bullwinkle,1948-08-22,2019-06-16,False,2018-05-09
King Kong Bundy,1955-11-07,2019-03-04,False,2004-10-20
Nick Buoniconti,1940-12-15,2019-07-30,False,2004-11-01
Kofi Burbridge,1961-04-19,2019-02-15,False,2013-09-13
Frieder Burda,1936-04-29,2019-07-14,False,2011-01-22
Jocelyn Burdick,1922-02-06,2019-12-26,False,2004-12-15
André Bureau,1935-10-10,2019-04-12,False,2007-03-18
Grayston Burgess,1932-04-07,2019-03-06,False,2011-03-29
Irving Burgie,1924-07-28,2019-11-29,False,2008-07-10
Romus Burgin,1922-08-13,2019-04-06,False,2010-06-03
Ted Burgin,1927-04-29,2019-03-26,False,2006-02-22
