Name,Birth,Death,Covid,Created
Jan des Bouvrie,1942-08-03,2020-10-04,False,2006-08-17
Gerald Bowden,1935-08-26,2020-01-07,False,2006-06-19
Michael Bowden (footballer),1947-03-21,2020-04-11,False,2007-09-07
Steph Bowe,1994-02-01,2020-01-20,False,2015-03-18
Gordon H. Bower,1932-12-30,2020-06-17,False,2006-08-30
Margie Bowes,1941-03-18,2020-10-22,False,2007-01-13
Peter Bowler (lexicographer),1934-05-25,2020-07-25,False,2004-08-20
Bill Bowman (American politician),1946-05-26,2020-08-15,False,2015-04-26
John Bowstead,1940-07-01,2020-04-12,False,2008-01-05
Brendan Bowyer,1938-10-12,2020-05-28,False,2006-09-08
Charles Stuart Bowyer,1984-12-01,1985-05-31,True,2008-10-06
Stanislav Boyadzhiev,1945-07-15,2020-04-19,False,2018-07-07
John Boyagis,1928-01-26,2020-07-22,False,2018-03-05
Eamonn Boyce,1925-08-08,2020-02-05,False,2011-03-06
Richard Boyce (bishop),1928-11-29,2020-04-20,False,2012-08-21
Alan S. Boyd,1922-07-20,2020-10-18,False,2005-01-03
Walter J. Boyne,1929-02-02,2020-01-09,False,2009-07-11
Haldun Boysan,1958-07-06,2020-08-31,False,2011-08-30
Ali Bozer,1925-07-28,2020-09-30,True,2007-04-23
Henry Brabham,1929-04-29,2020-03-30,False,2010-04-23
John Bradbury (Australian footballer),1941-03-31,2020-07-23,False,2015-04-21
Denise Bradley,1942-03-23,2020-03-20,False,2011-01-23
Alan Bradshaw,1941-09-14,2020-10-17,False,2014-02-23
Gerard Brady,1936-07-01,2020-05-16,False,2004-10-20
Pat Brady (footballer),1936-03-11,2020-08-24,False,2006-11-05
Lúcia Braga,1934-12-13,2020-05-08,True,2020-05-12
Oscar Lino Lopes Fernandes Braga,1931-07-01,2020-05-26,False,2007-05-25
Wilson Braga,1931-07-18,2020-05-17,True,2020-05-19
Leonardo Bragaglia,1932-07-01,2020-08-01,False,2020-08-19
Trevor Braham,1922-04-22,2020-03-02,False,2010-11-22
David Braley,1941-05-31,2020-10-26,False,2010-05-20
Ernesto Brambilla,1934-01-31,2020-08-03,False,2005-01-02
Erland Brand,1922-10-05,2020-10-17,False,2013-08-05
Gordon J. Brand,1955-08-06,2020-08-11,False,2006-05-11
Jerilyn Lee Brandelius,1948-06-25,2020-08-31,False,2011-11-16
John N. Brandenburg,1929-04-29,2020-01-14,False,2014-03-22
Goldie Brangman-Dumpson,1920-10-02,2020-02-09,False,2020-05-24
László Branikovits,1949-12-18,2020-10-16,False,2018-10-24
Jean Brankart,1930-07-12,2020-07-23,False,2008-07-07
Pavel Branko,1921-04-27,2020-08-17,False,2012-08-23
Neil Brannon,1940-10-29,2020-09-22,False,2020-09-26
Nadejda Brânzan,1948-08-29,2020-05-25,False,2010-03-09
Kamau Brathwaite,1930-05-11,2020-02-04,False,2004-11-06
Henry Brault,1928-03-29,2020-05-29,False,2014-08-25
Lucien Braun,1923-02-24,2020-03-13,False,2020-03-24
"Claude A. Bray, Jr.",1931-07-14,2020-06-12,False,2020-06-18
Julian Bream,1933-07-15,2020-08-14,False,2004-01-31
Julia Breck,1941-08-22,2020-01-28,False,2005-06-22
Valério Breda,1945-01-24,2020-06-16,False,2020-06-18
John Bredenkamp,1940-08-11,2020-06-18,False,2006-07-26
Floyd Breeland,1933-08-05,2020-08-11,False,2020-08-16
Terry Brennan (politician),1942-05-24,2020-06-19,False,2011-04-28
Ricardo Brennand,1927-05-27,2020-04-25,True,2020-04-25
Leo Brereton,1936-11-01,2020-10-12,False,2007-04-21
Carsten Bresch,1921-09-05,2020-03-01,False,2010-05-13
Claire Bretécher,1940-04-17,2020-02-10,False,2005-04-14
Philippe Breton,1936-11-14,2020-04-29,True,2020-04-30
Frank Brew,1927-09-19,2020-08-13,True,2015-04-12
Carl Brewer (politician),1957-03-08,2020-06-12,False,2007-04-15
Pete Brewster,1930-09-01,2020-01-03,False,2006-03-08
Wolfgang Brezinka,1928-06-09,2020-01-03,False,2015-06-19
Wayne Bridges,1936-07-01,2020-03-08,False,2020-03-10
Kim Bridgford,1959-08-08,2020-06-28,False,2007-10-04
Leons Briedis,1949-12-16,2020-02-01,False,2011-03-29
David Briggs (headmaster),1917-11-07,2020-03-16,True,2013-10-20
John Briggs (politician),1930-03-08,2020-04-15,False,2005-12-16
John Brigstocke,1945-07-30,2020-05-26,False,2010-04-25
Hassan Brijany,1961-04-12,2020-07-23,True,2020-07-28
Sixto Brillantes,1939-08-14,2020-08-11,True,2011-01-17
Wilford Brimley,1934-09-27,2020-08-01,False,2004-07-02
Sybil Brintrup,1954-07-01,2020-08-12,False,2019-05-19
Harry Britt,1938-06-08,2020-06-24,False,2007-01-13
Samuel Brittan,1933-12-29,2020-10-12,False,2006-06-04
Bill Britten,1928-07-01,2020-02-04,False,2007-02-15
Des Britten,1937-12-27,2020-02-13,False,2013-03-02
Nicolás Brizuela,1949-12-23,2020-03-28,False,2020-03-31
Michael Broadbent,1927-05-02,2020-03-17,False,2006-04-26
Phil Broadhurst,1949-06-26,2020-04-24,False,2020-04-26
Jean-Marie Brochu,1926-07-01,2020-08-22,False,2020-08-27
Big George Brock,1932-05-16,2020-04-10,False,2020-01-20
John Edward Brockelbank,1931-02-23,2020-02-03,False,2009-11-27
Christopher Brocklebank-Fowler,1934-01-13,2020-05-29,False,2006-01-14
Molly Brodak,1980-03-29,2020-03-08,False,2019-04-05
Paddy Broderick,1939-07-01,2020-02-08,False,2020-02-12
Richard L. Brodsky,1946-05-04,2020-04-08,True,2006-09-09
Dirk van den Broek,1924-03-27,2020-04-08,False,2005-10-05
Sabit Brokaj,1942-01-07,2020-09-13,False,2016-07-25
Francie Brolly,1938-01-13,2020-02-06,False,2007-03-09
Tim Brooke-Taylor,1940-07-17,2020-04-12,True,2002-06-06
Peter Brooke (businessman),1929-10-06,2020-04-01,False,2019-11-07
Richard Brooke (explorer),1927-01-14,2020-06-29,False,2012-01-13
Carole Brookins,1943-08-16,2020-03-23,True,2020-04-26
David Owen Brooks,1955-02-12,2020-05-28,True,2010-07-23
Gord Brooks,1950-07-01,2020-10-01,False,2006-07-22
Tim Brooks (wrestler),1947-12-04,2020-06-30,False,2008-06-13
Malcolm Brooks,1930-06-16,2020-06-19,False,2009-07-22
Michael Brooks (political commentator),1983-08-13,2020-07-20,False,2020-07-21
Nate Brooks,1933-08-08,2020-04-14,False,2007-12-18
Andrew Brough,1963-05-07,2020-02-02,False,2006-06-29
Aldo Brovarone,1926-06-24,2020-10-12,False,2008-04-01
Allen Brown,1943-03-02,2020-01-27,False,2008-02-16
Bertram S. Brown,1931-01-28,2020-05-14,False,2018-11-05
"Bobby Brown (footballer, born 1923)",1923-03-19,2020-01-15,False,2005-11-19
Brian Brown (Royal Navy officer),1934-08-31,2020-04-27,False,2010-07-03
Deborah Washington Brown,1952-06-03,2020-06-05,False,2020-06-28
Earl Brown (general),1927-12-05,2020-06-04,False,2014-12-10
Frank J. Brown,1956-07-01,2020-04-09,False,2017-01-28
Gene Brown,1935-11-13,2020-03-22,False,2011-10-13
Greg Brown (defensive lineman),1957-01-05,2020-09-26,False,2007-07-07
Henry T. Brown,1932-06-16,2020-02-13,False,2020-05-03
Hux Brown,1944-12-04,2020-06-18,False,2020-06-19
James Brown (artist),1951-07-01,2020-02-22,False,2009-05-01
Joe Brown (climber),1930-09-26,2020-04-15,False,2004-06-09
Kenyel Brown,1979-07-03,2020-02-28,False,2020-05-13
L. Carl Brown,1928-07-01,2020-04-08,False,2011-07-20
Lillian Brown,1914-08-08,2020-09-13,False,2020-10-03
Oscar Brown (baseball),1946-02-08,2020-06-03,False,2010-04-20
Rush Brown,1954-06-27,2020-02-06,False,2011-12-17
Timothy Brown (actor),1937-05-24,2020-04-04,False,2004-12-25
Timothy Ray Brown,1966-03-11,2020-09-29,False,2010-12-15
Tony Brown (English cricketer),1936-06-24,2020-05-27,False,2006-11-16
Robert Bru,1931-01-30,2020-05-09,False,2020-05-10
Marius Bruat,1930-06-27,2020-01-01,False,2020-01-14
Tom Bruce (swimmer),1952-04-17,2020-04-09,False,2007-01-13
Alwin Brück,1931-07-01,2020-02-14,False,2020-02-18
Tonny Bruins Slot,1947-04-01,2020-11-01,False,2014-06-09
Delores Brumfield,1932-05-26,2020-05-29,False,2011-12-25
Günter Brümmer,1933-02-15,2020-01-01,False,2014-08-31
Tyson Brummett,1984-08-15,2020-07-03,True,2012-09-30
Edward Bruner,1924-09-28,2020-08-07,False,2007-06-27
Alexander Joseph Brunett,1934-01-17,2020-01-31,False,2008-04-12
Jacques Brunhes,1934-10-07,2020-09-30,False,2020-10-01
Joseph Bruno,1929-04-08,2020-10-06,False,2005-12-03
Dmitri Bruns,1929-01-11,2020-03-21,False,2006-08-16
Robbie Brunton,1973-07-01,2020-10-01,False,2007-04-25
Günter de Bruyn,1926-11-01,2020-10-04,False,2009-01-02
Felicity Bryan,1945-10-16,2020-06-21,False,2011-04-03
David Bryant (bowls),1931-10-27,2020-08-27,False,2008-09-14
John Bryant (journalist),1944-04-25,2020-04-30,False,2019-04-03
John B. Bryant,1947-07-01,2020-04-02,False,2016-12-13
Kobe Bryant,1978-08-23,2020-01-26,False,2003-06-14
Andrzej Bryl,1957-06-30,2020-02-24,False,2018-06-25
Thomas Brzustowski,1937-04-04,2020-06-19,False,2005-06-24
Flavio Bucci,1947-05-25,2020-02-18,False,2009-05-30
John Buchanan (bishop),1933-05-06,2020-04-15,False,2020-04-16
Ondřej Buchtela,1999-11-08,2020-07-24,False,2020-07-25
Tom Buck,1938-03-02,2020-01-02,False,2015-05-08
Terry Buckle,1940-08-24,2020-09-10,False,2011-04-28
John R. Buckley,1932-01-01,2020-01-21,False,2011-08-13
Gene Budig,1939-05-25,2020-09-08,False,2005-03-12
Arief Budiman,1941-01-03,2020-04-23,False,2005-10-07
Dan Budnik,1933-05-20,2020-08-14,False,2006-10-19
Jack Buechner,1940-06-04,2020-03-06,False,2005-12-19
Jaxon Buell,2014-08-27,2020-04-01,False,2020-04-17
Peter van Bueren,1942-03-19,2020-03-26,False,2020-04-22
Dick Buerkle,1947-09-03,2020-06-22,False,2007-04-10
Doris Buffett,1928-02-12,2020-08-04,False,2018-08-10
Zev Buffman,1930-10-11,2020-04-01,False,2013-01-18
Joe Bugel,1940-03-10,2020-06-28,False,2005-09-23
Xavier Buisseret,1941-01-05,2020-06-22,False,2020-06-26
Charles Bukeko,1962-07-10,2020-07-18,True,2019-10-06
Salko Bukvarević,1967-04-20,2020-07-29,True,2020-07-30
Anula Bulathsinhala,1947-07-01,2020-10-16,False,2020-10-18
Renzo Bulgarello,1948-03-31,2020-06-08,False,2018-08-22
Josef Bulva,1943-01-09,2020-08-12,False,2008-09-17
Johnny Bumphus,1960-08-17,2020-01-31,False,2006-08-28
Martin Bundi,1932-10-19,2020-01-01,False,2020-01-07
Mario Bunge,1919-09-21,2020-02-24,False,2003-03-25
Bill Bunten,1930-04-05,2020-02-29,False,2005-12-31
Bhadreswar Buragohain,1947-07-01,2020-02-26,False,2020-03-02
Margaret Burbidge,1919-08-12,2020-04-05,False,2004-03-08
Bill Burega,1932-03-13,2020-08-23,False,2008-05-03
Vincent van der Burg,1945-04-17,2020-04-29,False,2020-05-02
Lowry Burgess,1940-07-01,2020-01-28,False,2009-02-09
Carlos Burity,1952-11-14,2020-08-12,False,2020-08-18
Stefan Burkart,1957-12-09,2020-05-03,False,2014-02-01
Edmond W. Burke,1935-07-01,2020-03-31,False,2015-08-23
John Burke (composer),1951-05-10,2020-01-18,False,2010-03-24
Wayne Burkes,1929-12-06,2020-05-05,False,2020-05-16
Carol Burkett,1945-05-29,2020-04-04,False,2018-09-14
Edward A. Burkhalter,1928-09-15,2020-07-01,False,2005-03-25
Aubrey Burl,1926-09-24,2020-04-08,False,2004-06-11
Wilhelm Burmann,1939-04-03,2020-03-30,True,2020-04-05
Ken Burmeister,1947-06-03,2020-05-19,False,2009-01-03
Karina Burnazyan,1959-01-14,2020-05-24,False,2020-06-04
Hank Burnine,1932-11-09,2020-01-21,False,2014-07-26
Jack Burns,1933-11-15,2020-01-27,False,2005-02-18
Kevin Burns,1955-06-18,2020-09-27,False,2006-11-04
Geoffrey Burnstock,1929-05-10,2020-06-02,False,2007-08-30
Don Burrows,1928-08-08,2020-03-12,False,2005-04-01
Boško Bursać,1945-08-22,2020-04-08,False,2012-05-10
Bonnie Burstow,1945-03-06,2020-01-04,False,2019-08-04
Jocelyn Burton,1946-01-10,2020-04-05,False,2010-12-29
Sam Burton,1926-11-10,2020-10-08,False,2007-01-13
Cecilia Buscarons,1940-07-01,2020-07-03,False,2020-07-28
F. Enzio Busche,1930-04-05,2020-05-28,False,2008-03-07
Gabriele Buschmeier,1955-03-13,2020-07-14,False,2020-07-18
Johnny Bush,1935-02-17,2020-10-16,False,2004-07-14
Michael Bushby,1931-07-29,2020-02-08,False,2017-04-11
Valeri Butenko,1941-07-16,2020-02-13,False,2007-02-17
Deidre Davis Butler,1955-09-26,2020-08-07,False,2020-08-22
Ruth Butterworth,1934-08-21,2020-01-29,False,2020-01-30
Angela Buxton,1934-08-16,2020-08-14,False,2006-09-02
Kamiel Buysse,1934-07-08,2020-10-26,False,2020-09-01
Ulambayaryn Byambajav,1984-11-24,2020-02-28,False,2009-07-29
Betsy Byars,1928-08-07,2020-02-26,False,2006-07-02
Maurice Byblow,1946-06-23,2020-02-11,False,2008-03-18
Kathleen Byerly,1944-02-05,2020-09-03,False,2008-02-14
Richard Byerly,1938-07-18,2020-05-23,False,2020-05-29
Neil Erland Byers,1928-12-07,2020-07-03,False,2012-07-27
Flossie M. Byrd,1927-08-08,2020-03-17,False,2015-09-26
Thomas Jefferson Byrd,1950-06-25,2020-10-03,False,2007-01-27
Edd Byrnes,1932-07-30,2020-01-08,False,2005-07-27
Ray Byrom,1935-01-02,2020-01-06,False,2010-06-22
Robert Cabaj,1948-11-28,2020-02-24,False,2020-02-26
Jean Cabannes (magistrate),1925-03-02,2020-07-01,False,2020-07-12
Xabiiba Cabdilaahi,1961-07-08,2020-06-23,False,2017-03-30
Didier Cabestany,1969-05-13,2020-02-16,False,2012-08-21
Mário de Araújo Cabral,1934-01-15,2020-08-17,False,2004-12-03
Paolo Cabras,1931-01-16,2020-07-02,False,2020-07-06
Alain Cacheux,1947-11-15,2020-07-26,False,2008-11-28
Lloyd Cadena,1993-09-23,2020-09-04,True,2020-09-04
Jean-Michel Cadiot,1952-12-23,2020-06-01,False,2020-06-08
John Cadogan,1930-10-08,2020-02-09,False,2010-07-20
Buddy Cage,1946-02-18,2020-02-05,False,2009-01-17
Walter Cahn,1933-07-01,2020-05-29,False,2018-12-16
Alan Caiger-Smith,1930-07-01,2020-02-21,False,2007-01-05
Diane Cailhier,1947-07-01,2020-02-05,False,2020-02-15
Stéphane Caillat,1928-07-01,2020-09-11,False,2020-09-18
Herman Cain,1945-12-13,2020-07-30,True,2005-02-25
Rachel Caine,1962-04-27,2020-11-01,False,2005-05-24
Peter Louis Cakü,1953-03-23,2020-02-20,False,2020-02-21
Júlio Castro Caldas,1943-11-19,2020-01-04,False,2020-01-05
Laura Caldwell,1967-10-24,2020-03-01,False,2010-08-19
Reche Caldwell,1979-03-28,2020-06-06,False,2006-04-03
Zoe Caldwell,1933-09-14,2020-02-16,False,2006-06-24
Bob Calhoun,1937-07-22,2020-08-06,False,2011-08-28
Ron Calhoun,1933-06-24,2020-02-07,False,2010-09-04
Mário Calixto Filho,1946-08-09,2020-06-17,True,2020-07-14
R. D. Call,1950-02-16,2020-02-27,False,2006-07-05
John Callahan (actor),1953-12-23,2020-03-28,False,2004-12-18
José Calle,1945-02-12,2020-01-14,False,2017-10-31
José María Calleja,1955-05-16,2020-04-21,True,2020-04-21
Rafael Leonardo Callejas Romero,1943-11-14,2020-04-04,False,2005-02-13
David Callister,1935-03-23,2020-02-27,False,2010-02-10
Kenneth E. Calvert,1928-10-10,2020-09-27,False,2018-05-03
Jacques Calvet,1931-07-01,2020-04-09,False,2020-04-14
Tom Calvin,1926-06-13,2020-01-22,False,2010-08-29
Jean-Michel Cambon,1952-01-05,2020-03-12,False,2020-03-15
Humbert Camerlo,1943-12-18,2020-07-24,False,2020-08-07
Earl Cameron,1917-08-08,2020-07-03,False,2005-11-06
Silver Donald Cameron,1937-06-21,2020-06-01,False,2005-08-01
Daniel Camiade,1940-04-09,2020-04-12,False,2020-04-16
Augusto Caminito,1939-07-01,2020-08-23,False,2020-08-30
Aurelio Campa,1933-05-10,2020-04-18,False,2020-04-20
Marcelino Campanal,1931-02-13,2020-05-25,False,2020-05-26
John Campbell-Jones,1930-01-21,2020-03-24,False,2004-12-02
"Danny Campbell (footballer, born 1944)",1944-02-03,2020-08-16,False,2018-11-04
E. S. Campbell,1921-12-28,2020-04-13,False,2006-01-25
Felicia F. Campbell,1931-04-18,2020-07-27,True,2014-08-08
Robert Campbell (California politician),1937-12-20,2020-03-27,False,2012-04-16
Antony F. Campbell,1934-08-24,2020-08-02,False,2016-03-05
Rafael Cancel Miranda,1930-07-18,2020-03-02,False,2010-12-18
Don Candy,1929-03-31,2020-06-14,False,2009-06-19
Cao Chunan,1930-08-15,2020-08-27,False,2020-08-28
Cao Zhi (politician),1928-07-01,2020-07-01,False,2020-07-04
Arianne Caoili,1986-12-22,2020-03-30,False,2006-09-24
Mateo A. T. Caparas,1923-12-28,2020-07-15,False,2020-07-16
Vicenç Capdevila,1936-10-28,2020-03-21,True,2020-03-23
David Capel,1963-02-06,2020-09-02,False,2005-12-13
Raymundo Capetillo,1943-09-01,2020-07-12,True,2020-07-13
Ralph Caplan,1925-01-04,2020-06-04,False,2006-06-18
Guillermo Capobianco Ribera,1945-06-06,2020-05-12,False,2020-05-22
José Luis Capón,1948-02-06,2020-03-29,True,2009-05-21
Pat Capponi,1949-07-01,2020-04-06,False,2006-11-22
J. Russell Capps,1931-02-26,2020-10-06,False,2004-02-02
Emilio Caprile,1928-09-30,2020-03-05,False,2008-05-01
André Capron,1930-12-30,2020-01-10,False,2017-09-06
A. Richard Caputo,1938-05-22,2020-03-09,False,2009-03-04
Al Carapella,1927-04-26,2020-10-17,False,2007-04-30
Jaime Carbonell,1953-07-29,2020-02-28,False,2007-10-01
Ernesto Cardenal,1925-01-20,2020-03-01,False,2004-05-22
Peter Cardew,1939-08-06,2020-10-26,False,2018-03-14
Louis Cardiet,1943-01-20,2020-04-28,False,2008-01-14
Jean Cardot,1930-07-20,2020-10-13,False,2008-04-24
Floyd Cardoz,1960-10-02,2020-03-25,True,2020-03-26
Roger Carel,1927-08-14,2020-09-11,False,2006-04-15
Martin T. Carey,1922-03-23,2020-06-16,False,2020-08-19
Tina Carline,1948-07-01,2020-02-29,False,2020-03-07
Lewis John Carlino,1932-01-01,2020-06-17,False,2010-05-08
Tomás Carlovich,1946-04-19,2020-05-08,False,2011-05-01
Norman Carlson,1933-08-10,2020-08-09,False,2010-08-31
Roine Carlsson,1937-12-10,2020-08-25,False,2011-06-04
Gregory W. Carman,1937-01-31,2020-04-05,False,2006-08-28
René Carmans,1945-03-16,2020-07-18,False,2020-07-18
Robert L. Carneiro,1927-06-04,2020-06-24,False,2007-12-11
Francis Carnwath,1940-05-26,2020-06-26,False,2011-05-22
Steve Martin Caro,1948-10-12,2020-01-14,False,2005-10-15
Gérard Caron,1938-08-30,2020-10-31,False,2012-08-13
Angelo Carossino,1929-02-21,2020-07-25,False,2020-07-30
Alberto Carpani,1956-04-23,2020-05-11,False,2014-03-28
Marj Carpenter,1926-08-23,2020-06-13,False,2006-07-30
Rene Carpenter,1928-04-12,2020-07-24,False,2013-09-27
Gerald Carr (astronaut),1932-08-22,2020-08-26,False,2004-04-15
Pearl Carr & Teddy Johnson,1921-11-02,2020-02-16,False,2004-08-07
Pete Carr,1950-04-22,2020-06-27,False,2011-01-20
William Keir Carr,1923-03-19,2020-10-14,False,2011-12-08
Charles Carrère,1928-12-09,2020-01-17,False,2020-01-22
H. G. Carrillo,1960-07-01,2020-04-20,True,2011-05-09
Tony Carrillo (politician),1936-11-16,2020-05-09,False,2020-05-29
Walter Carrington,1930-07-24,2020-08-11,False,2007-07-27
Amadeo Carrizo,1926-06-12,2020-03-20,False,2006-06-22
Antonio Carro Martínez,1923-05-03,2020-04-10,False,2020-04-14
Silvano Carroli,1939-02-22,2020-04-04,False,2020-04-07
Aileen Carroll,1944-06-01,2020-04-19,False,2004-05-06
Robert L. Carroll,1938-05-05,2020-04-08,True,2005-07-18
Tommy Carroll (footballer),1942-08-18,2020-08-16,False,2005-11-30
Big Al Carson,1953-10-02,2020-04-26,False,2004-11-18
Lance Carson,1945-12-03,2020-10-14,True,2014-01-23
Giorgio Carta,1938-01-16,2020-10-28,False,2019-07-02
Louis Carter,1953-02-06,2020-10-11,False,2008-04-11
Raymond Carter (British politician),1935-07-01,2020-07-02,False,2006-07-14
Steve Carter (playwright),1929-11-07,2020-09-15,False,2006-09-27
Rosanna Carteri,1930-12-14,2020-10-25,False,2008-01-28
André Cartier,1945-12-24,2020-05-22,False,2020-05-26
Brent Carver,1951-11-17,2020-08-04,False,2005-11-11
Diana Serra Cary,1918-10-29,2020-02-24,False,2006-01-23
Pedro Casaldáliga,1928-02-16,2020-08-08,True,2006-03-17
Oreste Casalini,1962-07-09,2020-07-19,False,2020-07-20
Carlos Casamiquela,1948-06-09,2020-09-12,True,2013-11-30
Zelmar Casco,1926-07-31,2020-09-05,False,2010-12-08
Nedda Casei,1932-07-01,2020-01-20,False,2008-06-01
Marino Casem,1934-06-23,2020-04-25,False,2007-08-15
Aloysius G. Casey,1932-03-01,2020-06-10,False,2014-09-21
Bob Cashell,1938-04-22,2020-02-11,False,2006-09-17
Carlo Casini,1935-03-04,2020-03-23,False,2006-06-01
David S. Cass Sr.,1942-07-01,2020-08-28,False,2016-05-15
Nino Cassanello,1945-01-12,2020-03-26,True,2020-10-05
Luis Orán Castañeda,1979-10-10,2020-07-14,False,2020-07-16
Miguel Ángel Castellini,1947-01-26,2020-10-28,True,2010-05-26
Eduardo Castelló,1940-03-04,2020-10-31,False,2020-09-05
Georges Castera,1936-12-27,2020-01-24,False,2020-01-25
Ernest Carl Castle,1926-11-22,2020-09-26,False,2008-02-10
José Luis Castro Medellín,1938-06-21,2020-01-24,False,2020-01-25
Bélgica Castro,1921-03-06,2020-03-06,False,2018-01-11
Bernardita Catalla,1958-02-18,2020-04-02,True,2020-04-02
Marlene Catzín Cih,1954-07-01,2020-07-09,True,2020-07-10
Daniel Cauchy,1930-03-13,2020-05-08,True,2017-09-03
Ian Causley,1940-10-19,2020-04-27,False,2004-03-28
Severino Cavalcanti,1930-12-18,2020-07-15,False,2005-09-17
Héctor Cavallero,1939-10-02,2020-10-02,False,2006-09-04
Hans Cavalli-Björkman,1928-06-29,2020-08-18,False,2009-11-25
Colby Cave,1994-12-26,2020-04-11,False,2018-01-21
Elize Cawood,1952-06-28,2020-07-18,False,2020-07-18
Libero Cecchini,1919-07-01,2020-04-20,False,2020-04-26
Felice Cece,1936-03-26,2020-05-12,False,2020-05-12
Heda Čechová,1928-07-17,2020-04-23,False,2020-05-02
George Henry Vanderbilt Cecil,1925-02-27,2020-10-19,False,2007-05-03
Mikael Cederbratt,1955-04-20,2020-05-06,False,2007-07-14
Michel Celaya,1930-07-04,2020-01-02,False,2020-01-04
Étienne Cerexhe,1931-04-18,2020-06-24,False,2020-06-25
Guido Cerniglia,1939-02-03,2020-05-14,False,2020-05-16
Morris Cerullo,1931-10-02,2020-07-10,False,2005-01-18
Vincenzo Cerundolo,1959-12-20,2020-01-07,False,2018-06-24
Pedro Cervantes,1933-10-02,2020-10-26,False,2013-07-15
Jean-François Cesarini,1970-07-01,2020-03-29,False,2017-06-25
Robert Chabbal,1927-02-06,2020-09-14,False,2020-09-19
Rifat Chadirji,1926-12-06,2020-04-10,True,2009-05-03
David Chadwick (physician),1926-07-01,2020-01-19,False,2019-01-07
Harold G. Chaffee,1926-06-06,2020-10-06,False,2019-03-06
Lydia Chagoll,1931-06-16,2020-06-23,False,2015-01-18
Ratnakar Chaini,1945-08-25,2020-04-18,False,2012-06-18
Arturo Chaires,1937-03-14,2020-06-18,False,2011-09-27
Ananda Mohan Chakrabarty,1938-04-04,2020-07-10,False,2007-04-22
Habul Chakraborty,1960-02-01,2020-02-16,False,2017-09-12
Shyamal Chakraborty,1943-02-22,2020-08-06,True,2020-08-06
Albin Chalandon,1920-06-11,2020-07-29,False,2008-10-03
Mario Chaldú,1942-06-06,2020-04-01,False,2011-10-02
"Alun Gwynne Jones, Baron Chalfont",1919-12-05,2020-01-10,False,2005-06-28
Zacharias Chaliabalias,1946-03-08,2020-07-22,False,2013-10-06
Émile Chaline,1922-02-22,2020-05-16,False,2020-05-23
Irena Chalmers,1935-06-05,2020-04-04,False,2009-01-12
John Chalstrey,1931-03-17,2020-03-12,False,2018-01-22
Malhotra Chamanlal,1935-09-05,2020-02-14,False,2015-04-06
Anne Cox Chambers,1919-12-01,2020-01-31,False,2004-08-13
Jean-Claude Chamboredon,1938-07-01,2020-03-30,False,2020-04-01
Aurora Chamorro,1954-06-11,2020-10-17,False,2016-11-29
Andrée Champagne,1939-07-17,2020-06-06,False,2005-04-02
Justin Champion,1960-07-01,2020-06-10,False,2005-12-15
Marge Champion,1919-09-02,2020-10-21,False,2006-02-22
Jayanendra Chand Thakuri,1942-07-01,2020-05-31,False,2020-06-01
Mohinder Pratap Chand,1935-08-01,2020-10-19,False,2008-07-24
Lorraine Chandler,1946-04-29,2020-01-02,False,2020-01-06
Chang Yi (director),1951-12-14,2020-11-01,False,2020-05-29
C. M. Chang,1942-04-01,2020-10-12,True,2012-02-13
Chang Chiu-hua,1937-07-01,2020-01-07,False,2020-01-29
Salah Chaoua,1946-08-24,2020-08-11,False,2020-08-13
Ali Chaouch,1948-06-26,2020-08-17,False,2020-08-19
Carlton Chapman,1971-04-13,2020-10-12,False,2014-10-12
Michael Chapman (cinematographer),1935-11-21,2020-09-20,False,2006-02-06
Paul Chapman (musician),1954-06-09,2020-06-09,False,2008-03-20
Michael Chappell,1934-07-01,2020-08-15,False,2007-12-29
Roger Chappot,1940-10-17,2020-04-08,True,2013-08-23
Jean-Marc Chaput,1930-11-06,2020-06-06,False,2020-06-07
Michel Charasse,1941-07-08,2020-02-21,False,2008-11-16
Marc Chardonnens,1960-07-01,2020-04-06,False,2020-04-08
Daniel Charles-Alfred,1934-05-09,2020-09-17,False,2020-09-17
Jack Charlton,1935-05-08,2020-07-10,False,2003-02-08
Kathy Charmaz,1939-08-19,2020-07-27,False,2020-01-03
Tony Charmoli,1921-06-11,2020-08-07,False,2008-11-19
Malcolm Chase,1957-02-03,2020-02-29,False,2020-03-24
Heather Chasen,1927-07-20,2020-05-22,False,2011-05-15
Hélène Châtelain,1935-12-28,2020-04-11,True,2005-11-15
Basu Chatterjee,1927-01-10,2020-06-04,False,2005-06-02
Sudhakar Chaturvedi,1897-04-20,2020-02-27,False,2006-08-03
T. N. Chaturvedi,1929-01-18,2020-01-05,False,2004-02-28
Menelaos Chatzigeorgiou,1924-11-24,2020-10-12,False,2020-10-17
Robert Chaudenson,1937-04-12,2020-04-07,True,2013-03-08
Chetan Chauhan,1947-07-21,2020-08-16,True,2005-11-06
Gilbert Espinosa Chávez,1932-03-10,2020-03-15,False,2012-12-24
Óscar Chávez,1935-03-20,2020-04-30,True,2007-06-25
Murray Cheater,1947-01-26,2020-08-04,False,2018-01-23
Larbi Chebbak,1946-07-01,2020-01-30,False,2020-02-01
Jesus Chediak,1941-08-10,2020-05-08,True,2020-05-16
Shaukat Manzoor Cheema,1954-01-15,2020-06-03,True,2018-01-15
Albert Cheesebrough,1935-01-17,2020-09-02,False,2008-09-30
