Name,Birth,Death,Covid,Created
German Lorca,1922-05-28,2021-05-08,False,2021-05-10
Erling Lorentzen,1925-01-28,2021-03-09,False,2004-06-23
Peter Lorimer,1946-12-14,2021-03-20,False,2004-12-06
Ingrid Lottenburger,1933-09-18,2021-03-03,False,2021-03-22
Cassim Louis,1948-09-13,2021-01-07,False,2017-02-19
Franck Louissaint,1949-10-22,2021-02-05,False,2021-02-14
Michel Louvain,1937-07-12,2021-04-14,False,2007-05-15
Ot Louw,1946-01-10,2021-01-21,True,2021-02-03
Abdelkhalek Louzani,1945-07-13,2021-02-06,True,2021-02-06
Curtis Lovejoy,1957-05-13,2021-03-11,False,2020-08-25
Low Yow Chuan,1933-07-01,2021-05-08,False,2014-06-24
Bernard Lown,1921-06-07,2021-02-16,False,2006-07-17
Jeremy Lubbock,1931-06-04,2021-01-29,False,2021-02-03
Mark Lubotsky,1931-05-18,2021-03-13,False,2021-03-15
Christa Ludwig,1928-03-16,2021-04-24,False,2003-08-22
Stanislav Lugailo,1938-01-01,2021-04-11,False,2009-01-05
Desmond Luke,1935-10-06,2021-02-27,False,2006-07-02
Paulino Lukudu Loro,1940-08-23,2021-04-05,False,2018-01-18
Gabi Luncă,1938-10-16,2021-04-02,True,2007-12-14
Ty Lund,1938-03-31,2021-02-28,False,2007-11-07
Stephen Lungu,1942-07-01,2021-01-18,True,2021-01-22
Glynn Lunney,1936-11-27,2021-03-19,False,2006-08-11
Luo Qingquan,1945-11-09,2021-04-23,False,2008-06-27
Luo Ying-shay,1951-11-08,2021-04-03,False,2013-03-15
Leopoldo Luque,1949-05-03,2021-02-15,True,2006-08-16
Cal Luther,1927-10-23,2021-05-08,False,2008-08-13
Narendra Luther,1932-03-23,2021-01-19,False,2007-10-10
John Lutz (mystery writer),1939-09-11,2021-01-09,True,2005-08-22
Francisco Luzón,1948-01-01,2021-02-17,False,2021-02-20
Cyprian Kizito Lwanga,1953-01-19,2021-04-03,False,2014-07-17
Lyudmila Lyadova,1925-03-29,2021-03-10,True,2011-01-06
Krystyna Łyczywek,1920-08-24,2021-04-22,False,2021-04-25
Hanna Lypkivska,1967-05-18,2021-03-24,True,2021-03-25
Rada Lysenko,1921-07-10,2021-01-11,False,2014-01-15
Alojzy Łysko,1935-04-14,2021-03-22,False,2013-06-30
Vassos Lyssarides,1920-05-13,2021-04-26,False,2007-01-24
Ma Zenghui,1936-07-01,2021-02-04,False,2021-02-11
Viivi Maanso,1929-01-12,2021-04-11,False,2021-04-12
Eddy van der Maarel,1934-02-23,2021-04-04,False,2021-01-31
Harald Maartmann,1926-01-05,2021-01-01,False,2007-04-09
Christopher Maboulou,1990-03-19,2021-01-10,True,2012-01-19
Emanuele Macaluso,1924-03-21,2021-01-19,False,2018-10-18
Keith MacDonald,1927-07-18,2021-03-27,False,2005-05-12
Lyn Macdonald,1929-05-31,2021-03-01,False,2005-06-04
Jim MacGeorge,1928-10-15,2021-01-16,False,2010-01-07
Roseli Machado,1968-12-17,2021-04-08,True,2017-11-11
Roger Machin,1926-04-26,2021-01-17,False,2020-10-30
Hana Maciuchová,1945-11-29,2021-01-26,False,2016-11-14
Red Mack,1937-06-19,2021-04-08,False,2008-02-16
Catherine Macleod (writer),1948-06-10,2021-03-08,False,2021-03-31
Norman MacLeod (Canadian businessman),1927-09-08,2021-01-13,False,2007-07-06
Bogdan Macovei (handball coach),1953-07-01,2021-01-11,False,2019-10-03
William Macpherson (judge),1926-04-01,2021-02-14,False,2012-01-07
Julen Madariaga,1932-10-11,2021-04-06,False,2007-02-22
A. Madhavan,1934-02-07,2021-01-05,False,2018-02-20
Bernie Madoff,1938-04-29,2021-04-14,True,2008-12-11
Martha Madrigal,1929-07-01,2021-01-23,True,2021-01-27
Iryna Madziy,1970-03-12,2021-04-11,False,2021-04-12
Maenoyama Tarō,1945-03-09,2021-03-11,False,2007-07-30
Roger Maes,1943-07-04,2021-03-13,False,2019-01-24
Cesare Maestri,1929-10-02,2021-01-19,False,2006-05-23
Alfredo Magarotto,1927-02-16,2021-01-22,False,2021-01-23
Ester Mägi,1922-01-10,2021-05-14,False,2005-07-07
Berta Magnusson,1928-10-06,2021-04-11,False,2021-04-29
John Magufuli,1959-10-29,2021-03-17,True,2013-02-20
M. Mahadevappa,1937-08-04,2021-03-06,False,2014-01-30
Bir Singh Mahato,1945-09-14,2021-04-17,False,2006-09-17
Abdul Hamid Mahmud,1942-01-15,2021-01-31,False,2021-02-01
Mahyuddin N. S.,1947-09-14,2021-04-08,True,2021-01-12
Georg Maier,1941-09-27,2021-01-01,False,2021-01-04
Pave Maijanen,1950-09-03,2021-01-16,False,2009-02-05
Laurent Mailhot,1931-09-22,2021-01-04,False,2021-01-07
Geoffrey Mains,1934-01-24,2021-04-16,False,2012-07-08
Bhaskar Maiya,1950-07-01,2021-05-06,True,2021-05-06
Anna Majani,1936-02-04,2021-02-28,True,2021-03-03
Andrew Majda,1949-01-30,2021-03-12,False,2009-06-20
Garafina Petrovna Makova,1929-02-02,2021-03-13,False,2021-03-17
Syed Abul Maksud,1946-10-23,2021-02-23,False,2012-01-05
Hamdan bin Rashid Al Maktoum,1945-12-25,2021-03-24,False,2007-01-30
Zygmunt Malanowicz,1938-02-04,2021-04-04,False,2009-04-08
Eduardo Malaquina,1936-07-01,2021-04-09,False,2021-04-09
Casildo Maldaner,1942-04-02,2021-05-17,False,2014-05-16
Ayong Maliksi,1938-03-25,2021-02-24,False,2007-12-02
John Mallard,1927-01-14,2021-02-25,False,2007-02-16
George von Mallinckrodt,1930-08-19,2021-01-16,False,2016-04-12
Jeremy Mallinson,1937-03-16,2021-02-02,False,2005-11-15
Iñaki Mallona Txertudi,1932-07-01,2021-05-03,False,2009-06-05
Mona Malm,1935-01-24,2021-01-12,False,2007-08-04
Stig Malm,1942-03-04,2021-03-05,True,2021-03-07
Alfred Leonhard Maluma,1955-12-12,2021-04-06,False,2013-10-27
Lyudmyla Mamakina,1947-01-14,2021-05-12,False,2021-05-12
Fousiya Mampatta,1968-07-01,2021-02-25,False,2021-02-19
Izz al-Din Manasirah,1946-04-11,2021-04-05,True,2021-03-10
Junior Mance,1928-10-10,2021-01-17,False,2006-05-14
George Mandel,1920-02-11,2021-02-13,False,2007-07-25
Cecilia Mangini,1927-07-31,2021-01-21,False,2021-01-22
Cyril Mango,1928-04-14,2021-02-08,False,2006-02-25
Ángel Mangual,1947-03-19,2021-02-16,False,2007-09-04
Isidore Mankofsky,1931-09-22,2021-03-11,False,2012-02-02
Dick Mann,1934-06-13,2021-04-26,False,2007-09-18
Jane Manning,1938-09-20,2021-03-31,False,2009-09-20
John Manning (footballer),1940-12-11,2021-02-17,False,2012-02-27
Leroy J. Manor,1921-02-21,2021-02-25,False,2009-01-23
Cristopher Mansilla,1990-05-24,2021-05-10,True,2016-02-26
Peter Manso,1940-12-22,2021-04-07,False,2021-04-09
Manny Mantrana,1964-09-28,2021-04-21,False,2014-04-26
Joseph Maraite,1949-09-11,2021-04-25,False,2021-04-26
Jean Maran,1920-05-08,2021-05-09,False,2011-05-28
Simon Marandi,1947-12-25,2021-04-13,True,2017-10-24
José Maranhão,1933-09-06,2021-02-08,True,2010-01-11
André Maranne,1926-05-14,2021-04-12,False,2005-10-09
Pierre Maraval,1936-08-31,2021-03-06,False,2021-03-30
Nelson Marcenaro,1952-09-04,2021-05-13,False,2021-05-14
Mary Anne Marchino,1938-01-27,2021-01-29,False,2012-11-23
Jean-Marie Marconot,1938-08-17,2021-01-11,False,2021-01-21
Henri Marescaux,1943-09-12,2021-04-01,False,2021-04-08
Joan Margarit,1938-05-11,2021-02-16,False,2008-06-08
Vitaly Vasilyevich Margelov,1941-12-01,2021-03-22,True,2021-04-10
Urbano Marín,1935-09-04,2021-05-05,False,2021-05-06
Franco Marini,1933-04-09,2021-02-09,True,2006-04-29
Klara Marinova,1949-04-20,2021-03-03,False,2021-03-04
Đorđe Marjanović,1931-10-30,2021-05-15,True,2017-09-10
Sigvard Marjasin,1929-11-24,2021-01-24,True,2021-01-25
Tony Markellis,1952-09-10,2021-04-29,True,2006-02-02
Bill Markham,1922-10-09,2021-04-05,False,2014-10-08
Xabier Markiegi,1938-12-30,2021-03-28,False,2021-03-29
Alfreda Markowska,1926-05-10,2021-01-30,False,2014-01-31
Muriel Marland-Militello,1943-07-30,2021-02-25,False,2008-12-01
Paul Marland,1940-03-19,2021-04-07,False,2006-06-17
Lee Marmon,1925-09-20,2021-03-31,False,2006-04-29
Alan Marnoch,1945-04-06,2021-03-08,False,2021-03-09
Margaret Maron,1938-08-25,2021-02-23,False,2007-07-16
Julio Márquez de Prado,1948-06-25,2021-02-23,False,2021-02-23
Leslie Marr,1922-08-14,2021-05-04,False,2004-12-02
Gerry Marsden,1942-09-24,2021-01-03,True,2004-08-23
Richard Marsina,1923-05-04,2021-03-25,False,2015-12-04
Jorge Marticorena Cuba,1956-11-09,2021-03-01,True,2021-03-04
Antoine Martin (writer),1955-07-01,2021-04-05,False,2021-04-08
Hélène Martin,1928-12-10,2021-02-21,False,2016-01-07
Russ Martin,1960-10-04,2021-02-27,False,2004-11-02
Yves Martin,1929-11-22,2021-02-23,False,2021-02-25
Fred Martinelli,1929-02-15,2021-05-15,False,2007-08-15
Segismundo Martínez Álvarez,1943-02-23,2021-04-21,True,2021-04-22
Jorge Martínez Reverte,1948-09-28,2021-03-24,False,2021-03-24
Eugenio Martínez,1922-07-08,2021-01-30,False,2004-08-01
Philip Ray Martinez,1957-07-13,2021-02-26,False,2009-03-05
Jubril Martins-Kuye,1942-08-16,2021-01-17,False,2010-04-14
Nikolai Martynyuk,1934-04-22,2021-04-10,False,2021-04-15
Oleg Marusev,1944-10-02,2021-04-14,False,2016-02-11
Bob Maskell,1940-05-27,2021-04-14,False,2008-03-22
Margarita Maslennikova,1928-11-02,2021-03-05,False,2006-08-27
Juan Carlos Masnik,1943-03-02,2021-02-23,False,2008-02-29
Barry Mason,1935-07-12,2021-04-16,False,2005-06-03
Don Mason (immunologist),1934-07-01,2021-01-13,False,2012-11-27
Christian Massé,1951-08-27,2021-01-01,False,2021-01-20
Mario Masuku,1951-07-01,2021-01-11,False,2005-09-02
Carlos Matallanas,1981-04-18,2021-03-09,False,2021-03-16
Adolf Mathis,1938-05-22,2021-02-19,False,2018-03-12
Joel Matiza,1960-08-17,2021-01-22,True,2021-01-25
Sharon Matola,1954-06-03,2021-03-21,False,2006-12-30
Alberto Matos,1944-06-06,2021-01-28,False,2017-09-01
Katsuaki Matsumoto,1928-03-05,2021-03-06,False,2007-12-27
Ursula Mattheuer-Neustädt,1926-07-10,2021-03-13,False,2021-03-16
David Matthews (academic),1942-07-01,2021-03-05,False,2021-03-13
Jason Matthews (novelist),1951-07-01,2021-04-28,False,2018-08-05
Luc Julian Matthys,1935-05-03,2021-01-26,False,2021-01-26
Humberto Maturana,1928-09-14,2021-05-06,False,2004-02-27
Katharina Matz,1935-06-11,2021-03-03,False,2010-09-13
Édouard Maunick,1931-09-23,2021-04-10,False,2005-06-15
Kenneth Mayhew,1917-01-18,2021-05-14,False,2014-12-10
Ioannis Mazarakis-Ainian,1923-07-01,2021-02-19,False,2021-03-02
Wiesława Mazurkiewicz,1926-03-25,2021-04-20,False,2010-07-23
Stefano Mazzonis di Pralafera,1948-06-24,2021-02-07,False,2021-02-08
Abdoul Aziz Mbaye,1954-10-18,2021-02-03,True,2021-02-04
Guillaume Oyônô Mbia,1939-03-02,2021-04-10,False,2021-04-11
John C. McAdams,1945-10-26,2021-04-15,False,2010-01-26
Des McAleenan,1967-06-12,2021-02-26,False,2006-10-13
Danny McAlinden,1947-06-01,2021-03-08,False,2011-05-01
Louise McBee,1924-06-15,2021-03-02,False,2021-03-05
David McCabe (photographer),1940-11-14,2021-02-26,False,2008-03-20
Frank McCabe (basketball),1927-06-30,2021-04-18,False,2007-06-10
Ken McCaffery,1929-09-27,2021-02-06,False,2008-09-27
David McCall,1940-02-29,2021-05-07,False,2010-02-19
Bob McCallister,1934-05-03,2021-01-26,False,2009-05-02
Fergal McCann,1973-07-01,2021-03-08,False,2021-03-08
Richard McCann,1949-12-12,2021-01-25,False,2007-02-23
Carole McCartney,1965-07-01,2021-03-13,False,2021-03-19
Jessica McClintock,1930-06-19,2021-02-16,False,2006-08-28
Eric McClure,1978-12-11,2021-05-02,False,2005-09-02
Moses McCormick,1981-03-12,2021-03-04,False,2021-03-06
Jake McCoy,1942-01-02,2021-02-05,False,2015-06-29
Nancy McCredie,1945-02-05,2021-05-01,False,2007-06-09
Helen McCrory,1968-08-17,2021-04-16,True,2005-09-11
Michael McDermott (politician),1953-09-14,2021-03-09,False,2014-10-27
Enda McDonagh,1930-06-27,2021-02-24,False,2007-06-24
Allan J. McDonald,1937-07-09,2021-03-06,False,2021-03-08
Colin McDonald (Australian cricketer),1928-11-17,2021-01-08,False,2005-08-30
George T. McDonald,1944-04-28,2021-01-26,False,2021-02-05
Donald McDonnell,1933-11-05,2021-03-11,False,2018-11-15
Gene McDowell,1940-07-04,2021-01-26,False,2007-12-07
Harry A. McEnroe,1931-01-25,2021-02-08,False,2013-12-21
Packy McGarty,1933-04-29,2021-04-06,False,2014-02-01
Charles McGee (painter),1924-12-15,2021-02-04,False,2007-12-05
Jerry McGee,1943-07-21,2021-03-31,False,2006-08-10
P. J. McGrath,1941-07-01,2021-03-22,False,2021-03-22
Biff McGuire,1926-10-25,2021-03-09,False,2007-05-17
Christine McHorse,1948-12-21,2021-02-17,True,2018-03-26
Bobby McKee,1941-07-01,2021-01-24,False,2010-12-17
Les McKeown,1955-11-12,2021-04-20,False,2005-06-29
Michael McKevitt,1949-09-04,2021-01-02,False,2003-08-06
Willy Mckey,1980-09-11,2021-04-29,False,2021-05-02
Columb McKinley,1950-08-24,2021-02-06,False,2015-12-11
Avenal McKinnon,1949-04-08,2021-03-12,False,2020-04-03
Bob McKnight,1938-03-19,2021-03-21,False,2012-05-18
Stewart McKnight,1935-01-09,2021-01-08,False,2016-05-15
Janice McLaughlin,1942-02-13,2021-03-07,True,2021-04-04
Alan McLoughlin,1967-04-20,2021-05-04,False,2005-11-15
Paddy McMahon (equestrian),1933-12-05,2021-04-04,False,2009-06-21
Paul McMullen,1972-02-19,2021-03-04,False,2006-12-14
Evelyn McNicol,1927-10-11,2021-04-15,False,2020-02-05
David McPhail,1945-04-11,2021-05-14,False,2005-12-24
Bob McPhee,1956-07-01,2021-03-13,False,2017-08-24
Harold Lawrence McPheeters,1923-03-10,2021-01-14,False,2010-06-08
Frank McRae,1944-03-18,2021-04-29,False,2004-07-09
Terrence F. McVerry,1943-09-16,2021-03-08,False,2009-03-05
Gordon McVie,1945-01-13,2021-01-20,True,2008-01-18
Roy McWeeny,1924-05-19,2021-04-29,False,2005-11-03
Frank Mdlalose,1931-11-29,2021-04-04,True,2005-08-03
Will Mecum,1972-05-04,2021-04-29,False,2010-08-09
Paulo Medina,1942-07-13,2021-04-03,True,2021-04-08
Irina Vasilevna Medvedeva,1958-08-10,2021-03-12,False,2021-03-14
Rashid Meer,1950-06-01,2021-05-11,True,2016-03-26
Ved Mehta,1934-03-21,2021-01-09,False,2005-10-31
Helen Meier,1929-04-17,2021-02-13,False,2021-02-13
Robert Desmond Meikle,1923-05-18,2021-02-08,False,2006-08-29
Gideon Meir,1947-07-01,2021-02-15,False,2006-10-27
Álvaro Mejía (athlete),1940-05-15,2021-01-12,False,2006-10-14
Larry Melancon,1955-08-07,2021-03-25,False,2008-04-09
Wendel Meldrum,1954-07-21,2021-01-27,False,2008-03-03
Stanislav Meleiko,1937-02-06,2021-03-08,False,2021-03-10
Gideon J. Mellenbergh,1938-08-09,2021-03-27,False,2013-05-17
Terry Melling,1940-01-24,2021-03-21,False,2014-10-05
Guilherme Melo,1952-06-25,2021-04-21,False,2021-04-26
Michael Menaker,1934-05-19,2021-02-14,False,2013-04-13
Richard Mendani,1967-08-16,2021-03-20,True,2017-05-15
John Mendenhall,1948-12-03,2021-02-26,False,2007-03-30
Avelino Méndez Rangel,1958-11-26,2021-01-25,True,2014-12-09
José Méndez (rower),1937-05-09,2021-01-08,False,2018-08-13
Carlos Menem,1930-07-02,2021-02-14,True,2002-04-21
Herbert Meneses,1939-07-17,2021-03-06,False,2020-01-25
Ana Lúcia Menezes,1975-02-05,2021-04-20,True,2021-04-20
Al Mengert,1929-04-07,2021-04-06,False,2011-03-01
William Meninger,1932-08-29,2021-02-14,False,2008-08-11
Bhaskar Menon,1934-05-29,2021-03-04,False,2006-09-21
Bibian Mentel,1972-09-27,2021-03-29,False,2014-03-14
Mario Meoni,1965-01-22,2021-04-24,False,2020-05-03
Joe Mercer (jockey),1934-10-25,2021-05-17,False,2007-11-27
Skip Mercier,1954-07-20,2021-03-11,False,2016-12-10
Osvaldo Mércuri,1944-07-01,2021-02-06,True,2021-03-06
Pepi Merisio,1931-07-01,2021-02-03,False,2021-02-05
Neil Merryweather,1945-12-27,2021-03-28,False,2006-08-02
Mohammad-Taqi Mesbah-Yazdi,1935-01-31,2021-01-01,False,2005-08-25
Josep Mestres Quadreny,1929-03-04,2021-01-18,False,2006-01-29
Monty Meth,1926-03-03,2021-03-14,False,2017-05-03
Gert Metz,1942-02-07,2021-04-17,False,2012-05-24
Friedrich Meyer-Oertel,1936-04-03,2021-03-14,False,2013-07-17
Catalina Meyer,1926-07-01,2021-05-08,False,2021-05-17
Geronimo Meynier,1941-07-05,2021-01-23,False,2007-06-15
Ahmed Mghirbi,1946-06-17,2021-03-16,False,2021-03-17
Sidik Mia,1965-07-01,2021-01-12,True,2011-03-06
Roman Micał,1939-01-13,2021-03-25,False,2019-09-22
Art Michalik,1930-01-31,2021-02-23,False,2007-06-05
Jean-Pierre Michel,1938-08-05,2021-01-24,False,2008-11-19
Else Michelet,1942-02-16,2021-05-03,False,2010-05-29
Stephan P. Mickle,1944-06-18,2021-01-26,False,2007-09-09
Ken Middleditch,1925-10-05,2021-01-09,False,2008-04-20
Robert Middlekauff,1929-07-01,2021-03-10,False,2006-09-03
Hannu Mikkola,1942-05-24,2021-02-25,False,2005-09-25
Loránd Milassin,1948-01-18,2021-04-01,False,2017-09-23
Gabriel Milési,1947-08-07,2021-03-19,False,2021-03-27
Vili Milisits,1948-09-08,2021-03-26,False,2013-07-27
Diana Millay,1935-06-07,2021-01-08,False,2006-11-21
Douglas Miller (musician),1949-12-31,2021-02-05,False,2015-04-06
Frazier Glenn Miller Jr.,1940-11-23,2021-05-03,False,2010-04-09
Gord Miller (politician),1924-02-26,2021-02-23,False,2005-05-03
J. Hillis Miller,1928-03-05,2021-02-07,False,2004-04-18
Ray Miller (baseball manager),1945-04-30,2021-05-04,False,2006-02-14
Thomas V. Miller Jr.,1942-12-03,2021-01-15,False,2006-03-06
Willie Miller (urbanist),1950-07-01,2021-01-12,False,2009-07-27
Chuck Mills,1928-12-01,2021-01-18,False,2006-06-25
James R. Mills,1927-06-06,2021-03-27,False,2018-08-16
Stanley A. Milner,1930-07-01,2021-04-21,False,2014-02-18
Milva,1939-07-17,2021-04-23,False,2006-01-24
Eugenio Mimica Barassi,1949-11-04,2021-03-27,False,2021-03-30
Min Guirong,1933-06-02,2021-04-28,False,2021-05-01
Shiba Minako,1971-02-15,2021-03-14,False,2021-03-17
Mehrdad Minavand,1975-11-30,2021-01-27,True,2006-07-17
Sergi Mingote,1971-03-09,2021-01-16,False,2021-01-16
Jack Minker,1927-07-04,2021-04-09,False,2007-06-24
Geraldo Antônio Miotto,1955-03-20,2021-01-20,True,2021-04-02
Miguel Miranda,1966-08-13,2021-03-06,False,2006-12-30
Angelo Miserocchi,1933-01-04,2021-02-21,False,2021-02-24
Chandranath Mishra Amar,1925-03-02,2021-04-01,False,2012-05-05
Mohan Mishra,1937-05-19,2021-05-06,False,2014-11-05
Shyam Bihari Misra,1938-05-08,2021-04-20,True,2014-03-31
Amit Mistry,1974-01-12,2021-04-23,False,2018-05-25
Barrie Mitchell,1947-03-15,2021-01-24,False,2012-11-02
Vic Mitchell,1934-03-01,2021-01-18,False,2021-01-25
Theodoros Mitras,1948-07-01,2021-01-12,False,2021-01-14
Wakio Mitsui,1942-11-24,2021-04-01,False,2007-10-14
Atsushi Miyagi,1931-10-19,2021-02-24,False,2012-05-29
Hideshi Miyake,1934-04-05,2021-03-03,False,2017-08-04
Wambali Mkandawire,1952-07-10,2021-01-31,True,2010-09-13
Johnson Mlambo,1940-02-22,2021-01-09,True,2006-12-29
Luciano Modica,1950-01-04,2021-05-04,False,2021-05-05
Jacqueline Mofokeng,1959-10-25,2021-04-22,True,2021-04-22
Ryder Mofokeng,1952-01-26,2021-01-02,False,2013-10-07
Shrikant Moghe,1929-11-06,2021-03-06,False,2018-03-06
Bill Mogk,1931-11-07,2021-04-17,False,2012-06-30
Archibald Mogwe,1921-08-29,2021-02-25,False,2007-09-27
Garba Mohammed,1944-04-15,2021-04-10,False,2010-01-07
Amarendra Mohanty,1958-02-06,2021-05-17,True,2021-05-17
Raghunath Mohapatra,1943-03-24,2021-05-09,True,2011-02-17
S. M. Mohsin,1948-01-30,2021-04-18,True,2019-01-30
Haseena Moin,1941-11-20,2021-03-26,False,2006-09-07
Irina Moiseeva (dancer),1925-02-07,2021-04-21,False,2021-04-22
Maria da Conceição Moita,1937-04-05,2021-03-30,False,2021-04-28
Dorine Mokha,1989-07-01,2021-01-08,False,2021-01-15
Piero Molducci,1955-09-27,2021-04-05,False,2021-04-06
Marcus Molinari,1997-12-30,2021-01-24,False,2021-01-25
Mirjam Moll,1966-10-05,2021-03-17,True,2021-03-18
Johannes Møllehave,1937-01-04,2021-05-10,False,2007-07-24
Brian Moller,1935-07-01,2021-01-14,False,2014-01-11
Steve Molnar,1947-02-28,2021-01-16,False,2008-01-02
Tom Moloughney,1940-10-23,2021-03-06,False,2009-06-08
Tony Momoh,1939-04-27,2021-02-01,False,2011-06-18
Walter Mondale,1928-01-05,2021-04-19,False,2002-02-28
Filippo Mondelli,1994-06-18,2021-04-29,False,2018-08-09
Emilia Monjowa Lifaka,1959-04-11,2021-04-20,False,2021-04-21
Pascal Monkam,1930-07-01,2021-02-27,False,2021-03-01
Bryan Monroe,1965-08-22,2021-01-13,False,2011-04-03
Sarolta Monspart,1944-11-17,2021-04-24,False,2007-03-09
Wolfango Montanari,1931-05-16,2021-02-23,False,2012-05-14
Gérard Montassier,1937-06-05,2021-04-19,False,2021-04-27
Ângela Bettencourt,1951-06-25,2021-04-10,False,2021-04-13
Néstor Montelongo,1955-02-20,2021-05-10,False,2021-05-14
Claudia Montero,1962-07-01,2021-01-16,False,2021-01-18
Allan Montgomery,1958-09-02,2021-03-15,False,2011-06-13
Captain Tom Moore,1920-04-30,2021-02-02,True,2020-04-15
Christopher Moore (DJ),1940-04-16,2021-01-02,False,2013-03-28
Edward Moore (Irish cricketer),1970-03-02,2021-02-05,False,2016-03-16
Sally Falk Moore,1924-01-18,2021-05-02,False,2006-06-23
Angel Moraes,1965-08-07,2021-02-27,False,2021-03-02
Horacio Moráles,1943-06-27,2021-02-26,False,2018-10-17
Pedro Saúl Morales,1959-10-01,2021-03-24,False,2014-08-29
Terezinha Morango,1936-10-26,2021-03-13,False,2021-03-15
Kamal Morarka,1946-06-18,2021-01-15,False,2016-12-02
Jorge Morel,1931-05-09,2021-02-10,False,2005-10-02
Paolo Moreno,1934-10-30,2021-03-05,False,2021-03-09
Maurizio Moretti,1945-03-03,2021-03-30,False,2021-04-01
Fausta Morganti,1944-08-20,2021-02-02,True,2005-04-01
Mamoru Morimoto,1939-07-11,2021-02-28,False,2012-05-15
Shūichirō Moriyama,1934-07-26,2021-02-08,False,2013-06-13
Rowena Morrill,1944-09-14,2021-02-11,False,2005-04-21
John Mortimore (footballer),1934-09-23,2021-01-26,False,2006-09-21
Max Morton,1943-01-03,2021-03-01,False,2021-03-03
Carlo Mosca,1945-10-12,2021-03-30,False,2021-03-31
Nicole Mosconi,1942-06-02,2021-02-07,False,2021-02-11
Ezra Moseley,1958-01-05,2021-02-06,False,2006-01-31
Forrest Moses,1934-07-01,2021-01-22,False,2010-12-14
Elijah Moshinsky,1946-01-08,2021-01-14,True,2012-11-13
Moshe Moskowitz,1925-07-01,2021-01-24,False,2021-01-24
Jaime Mota de Farias,1925-11-12,2021-04-13,False,2021-04-13
Doug Mountjoy,1942-06-08,2021-02-14,False,2004-05-08
Henri Mouton (politician),1933-08-16,2021-04-21,False,2021-04-21
José Manuel Mouzo,1966-07-01,2021-05-16,False,2021-05-16
"Edward Stourton, 27th Baron Mowbray",1953-04-17,2021-01-30,False,2006-12-20
Kombo James Moyana,1942-07-04,2021-01-19,True,2021-03-28
Jean-Yves Moyart,1967-10-21,2021-02-20,False,2021-02-23
Sibusiso Moyo,1960-07-01,2021-01-20,True,2017-11-15
Andrzej Możejko,1949-04-22,2021-05-01,False,2021-05-05
Jackson Mthembu,1958-06-05,2021-01-21,True,2011-05-02
Kenneth Mthiyane,1944-09-13,2021-01-28,True,2021-03-04
John Muckler,1934-04-13,2021-01-04,True,2005-05-22
Roger Mudd,1928-02-09,2021-03-09,False,2004-11-01
Wilberforce Kisamba Mugerwa,1945-07-05,2021-01-07,True,2019-04-07
Tahir Mughal,1977-04-25,2021-01-10,False,2006-12-31
Prince Muhammad bin Talal,1940-10-02,2021-04-29,False,2008-04-21
Ali Mahdi Muhammad,1939-01-01,2021-03-10,True,2005-05-07
Victor Mukete,1918-11-15,2021-04-10,False,2017-10-28
Manoj Kumar Mukherjee,1933-12-01,2021-04-17,False,2018-05-18
Egbert Mulder,1940-04-10,2021-02-16,True,2021-02-18
John Mullally,1930-11-28,2021-02-07,False,2008-09-02
Mary Mullarkey,1943-09-28,2021-03-31,False,2010-07-09
Gene Mullin,1937-04-21,2021-04-05,False,2006-11-10
Mulyadi Tamsir,1981-04-08,2021-01-09,False,2021-01-09
Robert Mundell,1932-10-24,2021-04-04,False,2002-11-02
Pilar Mundet,1961-07-01,2021-04-10,False,2021-04-17
G. Muniratnam,1936-01-06,2021-05-06,False,2014-12-08
Shuichi Murakami,1951-01-01,2021-03-09,False,2017-04-23
Chris Murphy (manager),1954-11-09,2021-01-16,False,2011-05-12
Michel Murr,1932-09-29,2021-01-31,True,2005-12-16
Alan Robert Murray,1954-07-30,2021-02-24,False,2007-11-19
Guillermo Murray,1927-06-15,2021-05-06,False,2015-08-16
Jaime Murrell,1949-07-01,2021-02-04,True,2005-04-18
Abel Murrieta Gutiérrez,1963-05-01,2021-05-13,False,2020-07-10
Muspandi,1975-04-22,2021-01-01,True,2021-01-29
Josep Mussons,1925-07-15,2021-04-17,True,2020-10-10
M. G. George Muthoot,1949-11-02,2021-03-05,False,2010-03-03
Elizabeth Muyovwe,1956-11-21,2021-01-31,True,2017-11-07
Pieter Muysken,1950-04-11,2021-04-06,False,2021-04-09
Anthony Mwamba,1960-08-08,2021-01-21,True,2019-01-04
Andrey Myagkov,1938-07-08,2021-02-18,False,2008-01-11
Erik Myers,1980-02-29,2021-02-25,False,2017-01-21
Samuel L. Myers Sr.,1919-04-18,2021-01-08,False,2014-11-30
Knut Magne Myrland,1948-03-23,2021-04-24,False,2021-04-29
Lefteris Mytilineos,1946-04-24,2021-04-05,True,2018-07-16
Jean Kalala N'Tumba,1949-01-07,2021-01-11,False,2011-09-26
Nadeem–Shravan,1954-11-13,2021-04-22,True,2005-11-15
Mieko Nagaoka,1914-07-31,2021-01-19,False,2018-08-20
Éva Nagy,1948-07-01,2021-03-19,False,2021-03-20
Chemancheri Kunhiraman Nair,1916-06-26,2021-03-15,False,2020-08-21
N. K. Sukumaran Nair,1942-06-06,2021-02-27,False,2012-01-06
Neelamperoor Madhusoodanan Nair,1936-03-25,2021-01-02,False,2014-04-12
