Name,Birth,Death,Covid,Created
Robin Leach,1941-08-29,2018-08-24,False,2004-09-20
Pat Leane,1930-01-11,2018-10-12,False,2012-05-12
Federico Leardini,1979-09-18,2018-02-03,False,2018-02-04
Marc-André Leclerc,1992-10-10,2018-03-05,False,2019-05-31
Leon M. Lederman,1922-07-15,2018-10-03,False,2001-08-02
John Ledwidge,1934-09-28,2018-11-24,False,2016-01-17
Chin Yang Lee,1915-12-27,2018-11-08,False,2007-03-02
Lee Min-hye,1985-10-11,2018-11-12,False,2008-01-21
Lee Wang-pyo,1954-06-11,2018-09-04,False,2010-02-04
Ed Leede,1927-07-17,2018-02-24,False,2013-01-21
Gene Leedy,1928-02-06,2018-11-24,False,2005-07-04
Merv Lees,1932-11-01,2018-05-11,False,2014-09-25
Rolf Leeser,1929-06-04,2018-03-21,False,2018-03-21
Hannie van Leeuwen,1926-01-18,2018-08-01,False,2010-10-26
Christopher Lehmann-Haupt,1934-06-14,2018-11-07,False,2005-04-22
Karl Lehmann,1936-05-16,2018-03-11,False,2004-08-20
Anton Lehmden,1929-01-02,2018-08-07,False,2005-05-24
Gerson Leiber,1921-11-12,2018-04-28,False,2018-05-01
Judith Leiber,1921-01-11,2018-04-28,False,2005-06-08
Berthold Leibinger,1930-11-26,2018-10-16,False,2008-04-21
Donald C. Leidel,1927-08-31,2018-04-19,False,2019-11-18
George N. Leighton,1912-10-22,2018-06-06,False,2007-04-22
Anatoly Lein,1931-03-28,2018-03-01,False,2006-10-29
Danny Leiner,1961-05-13,2018-10-18,False,2004-11-27
Ronnie Leitch,1953-10-19,2018-10-01,False,2018-10-02
Dick Leitsch,1935-05-11,2018-06-22,False,2017-01-19
Anthony Lejeune,1928-08-07,2018-03-03,False,2018-03-30
Burton Leland,1948-11-24,2018-02-25,False,2015-12-03
Dick LeMay,1938-08-28,2018-03-19,False,2010-10-18
Harding Lemay,1922-03-16,2018-05-26,False,2004-06-11
Mary LeMessurier,1929-06-12,2018-03-11,False,2009-11-15
Gerry Lenfest,1930-05-29,2018-08-05,False,2006-04-13
Krzysztof Lenk,1936-07-21,2018-05-22,False,2019-01-02
Eli Leon,1935-06-27,2018-03-06,False,2019-11-11
Alfred Léonard,1940-12-19,2018-01-26,False,2018-02-24
Lee Leonard,1929-04-03,2018-12-16,False,2006-06-09
Tom Leonard (poet),1944-08-22,2018-12-21,False,2005-02-18
Henri Leonetti,1937-01-06,2018-02-27,False,2018-03-01
S. P. Lepcha,1927-05-15,2018-02-12,False,2020-03-03
André Lerond,1930-12-06,2018-04-08,False,2007-04-16
Gloria LeRoy,1925-11-07,2018-05-24,False,2006-07-29
Robert J. LeRoy,1943-04-21,2018-08-10,False,2007-02-25
Conrad Leslie,1923-04-21,2018-12-25,False,2017-02-25
Erich Lessing,1923-07-13,2018-08-29,False,2010-12-08
Julius Lester,1939-01-27,2018-01-18,False,2006-03-03
Lazy Lester,1933-06-20,2018-08-22,False,2006-01-22
Danny Letner,1928-01-03,2018-03-30,False,2019-12-21
Riccardo Levi-Setti,1927-07-11,2018-11-08,False,2015-03-14
Isaac Levi,1930-06-30,2018-12-25,False,2007-01-19
Isidor Levin,1919-04-21,2018-07-24,False,2012-02-03
Helen Levine,1923-10-15,2018-10-24,False,2020-04-15
Max Levitas,1915-06-01,2018-11-02,False,2018-12-19
Anatoli Levitin,1922-07-16,2018-10-11,False,2012-08-20
Valentina Levko,1926-08-13,2018-08-14,False,2018-06-23
Gavri Levy,1937-12-24,2018-08-16,False,2018-08-16
Harold O. Levy,1952-12-14,2018-11-27,False,2006-08-09
Weaver Levy,1925-01-14,2018-02-08,False,2019-11-20
Barbara Kiefer Lewalski,1931-02-22,2018-03-02,False,2009-02-04
Axel Lewenhaupt,1917-05-27,2018-11-20,False,2016-07-22
Alvin Lewis (boxer),1942-11-12,2018-01-31,False,2009-01-08
Bernard Lewis,1916-05-31,2018-05-19,False,2003-02-19
Desmond Lewis,1946-02-21,2018-03-25,False,2006-01-31
Howard Lew Lewis,1941-08-21,2018-01-20,False,2004-09-14
Jack P. Lewis,1919-03-13,2018-07-24,False,2016-12-07
Johnny Lewis (baseball),1939-08-10,2018-07-29,False,2008-01-24
Peirce F. Lewis,1927-10-26,2018-02-18,False,2007-10-23
Stan Lewis (record label owner),1927-07-05,2018-07-15,False,2018-07-16
Tom E. Lewis,1958-08-25,2018-05-10,False,2006-05-29
Leonard Lewisohn (Islamic scholar),1953-04-21,2018-08-06,False,2012-03-26
Patrice L'Heureux,1972-02-01,2018-10-07,False,2004-12-19
Li Ching (actress),1948-11-08,2018-02-22,False,2013-08-14
Li Ao,1935-04-25,2018-03-18,False,2002-07-27
Li Boguang,1968-10-01,2018-02-26,False,2006-08-26
Li Chaoyi,1934-04-21,2018-08-11,False,2018-10-06
Li Chengxiang,1931-10-01,2018-12-14,False,2019-01-29
Cindy Li,1975-09-05,2018-10-15,False,2018-10-27
Li Dawei (director),1970-04-21,2018-04-10,False,2018-04-14
Li Kelin,1942-04-21,2018-02-01,False,2018-02-14
Li Lianda,1934-07-24,2018-10-18,False,2018-10-23
Li Tian,1938-10-02,2018-04-11,False,2018-04-11
Li Xifan,1927-12-11,2018-10-29,False,2018-11-05
Li Yaowen,1918-05-01,2018-04-10,False,2018-04-11
Li Yong (television host),1968-05-03,2018-10-25,False,2007-08-15
Li Zaiping,1925-08-17,2018-05-30,False,2018-06-09
Li Zhen (Shandong politician),1924-04-21,2018-04-07,False,2018-04-14
Li Zhengyou,1935-04-21,2018-04-04,False,2018-04-16
Liang Weiyan,1929-10-02,2018-12-29,False,2019-01-21
Gaël Liardon,1973-12-18,2018-10-21,False,2017-11-07
Robert W. Lichtwardt,1924-11-27,2018-02-09,False,2016-09-27
Raffaele Licinio,1945-02-01,2018-02-04,False,2019-10-12
Stanley Lieberson,1933-04-20,2018-03-19,False,2018-03-24
Bob Lienhard,1948-04-02,2018-09-22,False,2006-04-15
Bruce Lietzke,1951-07-18,2018-07-28,False,2006-05-15
Bruce Light,1949-06-26,2018-01-24,False,2015-02-10
Bill Lignante,1925-03-20,2018-02-27,False,2006-06-22
Leif Liljeroth,1924-10-18,2018-02-25,False,2014-02-11
Lill-Babs,1938-03-09,2018-04-03,False,2005-08-04
Adrian Lillebekk Ovlien,1997-08-03,2018-03-16,False,2018-03-17
Lin Hu (general),1927-12-26,2018-03-03,False,2018-03-04
Lin Xiangdi,1934-02-08,2018-07-29,False,2018-10-08
Lin Xiao,1920-04-21,2018-10-05,False,2016-02-06
Lin Yu-lin,1936-10-06,2018-06-09,False,2015-01-05
Lin Zunqi,1942-06-03,2018-05-28,False,2018-06-07
Vojtěch Lindaur,1957-04-21,2018-01-08,False,2018-01-08
George Lindbeck,1923-03-10,2018-01-08,False,2008-07-30
Charles E. Lindblom,1917-03-21,2018-01-30,False,2005-11-08
Dale Linderman,1924-03-20,2018-10-16,False,2014-09-29
Anita Lindman,1932-05-14,2018-08-31,False,2018-09-03
Dean Lindo,1932-09-04,2018-09-17,False,2007-05-11
Patricia Lindop,1930-06-21,2018-02-01,False,2018-02-12
Dan Lindsley,1925-10-13,2018-06-22,False,2018-07-06
L.H.M. Ling,1955-11-14,2018-10-01,False,2008-03-11
Ling Li (writer),1942-02-13,2018-07-18,False,2007-04-28
Ling Te-Sheng,1928-12-24,2018-12-29,False,2017-12-15
Ling Yun,1917-06-29,2018-03-15,False,2007-11-07
Lauri Linna,1930-07-11,2018-06-09,False,2014-10-23
Edwin Lins,1963-03-09,2018-01-17,False,2012-06-12
Barry Linton,1947-04-21,2018-10-02,False,2019-01-26
Enzo Lippolis,1956-07-01,2018-03-03,False,2018-03-07
Hilary Lister,1972-03-03,2018-08-18,False,2007-12-18
Frank Litsky,1926-08-15,2018-10-30,False,2007-05-14
Rick Littlewood,1940-12-07,2018-07-25,False,2018-05-09
"Sergey Litvinov (athlete, born 1958)",1958-01-23,2018-02-19,False,2005-12-03
Leo E. Litwak,1924-05-28,2018-07-27,False,2009-10-13
Liu Jianfu,1918-04-21,2018-06-08,False,2018-06-17
Liu Zhenhua,1921-04-21,2018-07-11,False,2016-01-12
Liu Anwu,1930-07-12,2018-08-09,False,2014-02-01
Liu Boli,1931-03-17,2018-07-02,False,2018-07-07
Liu Guangding,1929-12-29,2018-08-07,False,2018-10-06
Liu Tonghua,1929-11-13,2018-07-08,False,2019-03-01
Liu Xuyi,1913-05-13,2018-11-10,False,2018-11-12
Liu Yichang,1918-12-07,2018-06-08,False,2005-11-14
Liu Zhonghua,1917-01-03,2018-01-16,False,2018-01-18
Jorge Adolfo Carlos Livieres Banks,1929-02-22,2018-12-17,False,2018-12-18
Mark Livolsi,1962-04-10,2018-09-23,False,2006-12-21
Fernando Llort,1949-04-07,2018-08-10,False,2006-04-15
Alan Lloyd,1927-02-22,2018-04-12,False,2009-01-23
Bernard Lloyd,1934-01-30,2018-12-12,False,2010-07-08
Floyd Lloyd,1948-06-03,2018-11-06,False,2008-10-13
Marilyn Lloyd,1929-01-03,2018-09-19,False,2004-10-20
José Lluis,1937-12-13,2018-10-04,False,2018-06-23
Oleg Lobov,1991-04-21,1991-11-06,False,2005-04-22
Sondra Locke,1944-05-28,2018-11-03,False,2004-08-23
Thomas Lockhart,1935-09-29,2018-02-19,False,2013-12-17
Didier Lockwood,1956-02-11,2018-02-18,False,2010-04-09
Bill Logan (basketball),1934-12-30,2018-01-25,False,2018-02-04
James Kenneth Logan,1929-08-21,2018-09-08,False,2009-03-05
Georges Loinger,1910-08-29,2018-12-28,False,2017-07-12
Loknath,1927-08-14,2018-12-31,False,2011-10-24
André Bo-Boliko Lokonga,1934-08-15,2018-03-30,False,2015-08-01
Ron Lollar,1948-08-13,2018-07-06,False,2007-09-12
Larry Lolley,1945-10-30,2018-02-18,False,2018-02-19
Claudio Lolli,1950-03-28,2018-08-17,False,2009-05-02
Marcela Lombardo Otero,1926-03-20,2018-03-05,False,2006-11-08
Victor Lomonosov,1946-02-07,2018-03-29,False,2018-04-03
Herbert London,1939-03-06,2018-11-10,False,2006-02-25
Irving London,1918-07-24,2018-05-07,False,2015-12-25
Marshall Long,1936-10-23,2018-12-19,False,2015-01-24
Bill Longmore,1938-08-18,2018-05-17,False,2012-11-17
Alan Longmuir,1948-06-20,2018-07-02,False,2006-05-09
Geoffrey Longney,1935-05-25,2018-09-26,False,2015-12-03
Tonko Lonza,1930-09-29,2018-12-23,False,2015-06-10
Ellen Joyce Loo,1986-03-27,2018-08-05,False,2005-11-15
John Loone,1931-01-25,2018-08-03,False,2010-04-11
Ramón López Carrozas,1937-08-31,2018-04-28,False,2018-04-30
Gabriel López Zapiain,1943-04-22,2018-08-18,False,2018-08-20
Jesús López Cobos,1940-02-25,2018-03-02,False,2006-01-30
Frances M. López-Morillas,1918-04-21,2018-11-06,False,2013-07-16
Carlos Ángel López,1952-07-17,2018-09-30,False,2018-10-03
Karl F. Lopker,1951-12-19,2018-08-25,False,2014-10-14
Laszlo Lorand,1923-03-23,2018-12-06,False,2015-11-16
Soso Lorho,1939-03-01,2018-04-19,False,2014-05-11
Marceline Loridan-Ivens,1928-03-19,2018-09-18,False,2015-06-21
Raymond Lory,1926-08-17,2018-01-28,False,2018-01-29
Domenico Losurdo,1941-11-14,2018-06-28,False,2008-08-12
Aly Lotfy Mahmoud,1935-10-06,2018-05-27,False,2007-03-22
José Lothario,1934-12-12,2018-11-06,False,2004-06-05
Lyn Lott,1950-04-09,2018-03-22,False,2011-03-11
Taïeb Louhichi,1948-06-16,2018-02-21,False,2018-03-17
David Wong Louie,1954-12-20,2018-09-19,False,2003-03-08
Helli Louise,1949-08-02,2018-06-22,False,2007-09-22
Takis Loukanidis,1937-09-25,2018-01-11,False,2005-11-26
Oswaldo Loureiro,1932-07-23,2018-02-03,False,2014-07-07
Ngātata Love,1937-04-21,2018-10-17,False,2008-12-31
Sandra Love,1945-10-12,2018-02-13,False,2008-01-18
Alan M. Lovelace,1929-09-04,2018-04-18,False,2008-07-04
"Peter King, 5th Earl of Lovelace",1951-11-26,2018-01-31,False,2005-08-17
Graham Lovett,1947-08-05,2018-05-10,False,2010-09-18
Pete Lovrich,1942-10-16,2018-12-26,False,2011-02-13
Frank LoVuolo,1924-05-01,2018-12-17,False,2015-04-11
Douglas Lowe (RAF officer),1922-03-14,2018-01-24,False,2009-11-30
Gerry Lowe,1927-11-16,2018-03-02,False,2017-02-15
David Lowenthal,1923-04-26,2018-09-15,False,2015-10-13
Robert G. Lowery,1938-12-29,2018-07-29,False,2006-07-13
Richard Lowitt,1922-02-25,2018-06-23,False,2018-06-29
Remedios Loza,1949-08-21,2018-12-14,False,2018-12-20
Jorge Lozada Stanbury,1931-04-06,2018-04-11,False,2018-04-15
Jose Apolinario Lozada Jr.,1950-08-17,2018-07-31,False,2018-08-02
Carlos Lozano Guillén,1949-06-19,2018-05-23,False,2018-05-25
Oliver Lozano,1940-05-13,2018-04-12,False,2007-02-23
Rodolfo Lozano,1942-07-10,2018-07-11,False,2009-03-05
Lu Chunling,1921-09-14,2018-05-22,False,2018-05-23
Lu Jinhua,1927-02-25,2018-01-10,False,2019-01-02
Lü Chuanzan,1932-04-21,2018-04-16,False,2016-02-12
Lü Junchang,1965-04-21,2018-10-09,False,2018-10-14
Ilir Luarasi,1954-03-12,2018-01-17,False,2017-09-03
Ruud Lubbers,1939-05-07,2018-02-14,False,2002-10-02
Uri Lubrani,1926-10-07,2018-03-05,False,2011-04-29
Bill Lucas (runner),1917-01-16,2018-03-24,False,2012-06-29
Reggie Lucas,1953-02-25,2018-05-19,False,2006-01-01
Emil Lucev,1933-04-21,2018-06-07,False,2013-12-06
Bud Luckey,1934-07-28,2018-02-24,False,2006-01-16
Jack Ludwig,1922-08-30,2018-02-12,False,2014-03-31
Tom Luken,1925-07-09,2018-01-10,False,2004-07-10
Ilija Lukić,1942-01-21,2018-06-13,False,2009-10-17
Levko Lukyanenko,1928-08-24,2018-07-07,False,2006-11-30
Ralph Lumenti,1936-12-21,2018-02-07,False,2011-02-19
Judith M. Lumley,1941-02-15,2018-10-25,False,2013-11-14
Álvaro de Luna (actor),1935-04-10,2018-11-02,False,2013-08-27
Deanna Lund,1937-05-30,2018-06-22,False,2006-05-06
Bert Lundin,1921-04-29,2018-02-03,False,2018-02-04
Luo Fu (poet),1928-05-11,2018-03-19,False,2018-03-19
Luo Haocai,1934-04-21,2018-02-12,False,2018-02-13
Eric Luoma,1929-04-11,2018-01-16,False,2013-05-07
Antonio Lupatelli,1930-04-21,2018-05-18,False,2011-03-19
Abu Luqman,1973-04-21,2018-04-17,False,2004-06-12
Michael Luscombe,1953-07-22,2018-04-27,False,2008-05-29
Don Lusk,1913-10-28,2018-12-30,False,2013-11-21
Paul Lustig Dunkel,1943-07-22,2018-01-14,False,2007-11-14
Richard Lustig,1951-04-21,2018-07-22,False,2013-03-23
Jiko Luveni,1946-04-21,2018-12-22,False,2006-02-12
Wilhelmus Luxemburg,1929-04-11,2018-10-02,False,2010-02-17
Dora Luz,1918-05-27,2018-07-12,False,2017-07-29
Medardo Luis Luzardo Romero,1934-04-17,2018-11-27,False,2018-11-29
Vladimir Lyakhov,1941-07-20,2018-04-19,False,2004-08-02
Jarrod Lyle,1981-08-21,2018-08-08,False,2008-08-16
Princeton Lyman,1935-11-20,2018-08-24,False,2008-07-05
Jack Lynch (West Adelaide footballer),1929-04-21,2018-12-31,False,2008-09-15
John Lynch (historian),1927-01-11,2018-04-04,False,2007-05-11
Donald Lynden-Bell,1935-04-05,2018-02-06,False,2004-06-15
Vivian Lynn,1931-11-30,2018-12-01,False,2014-12-31
Gillian Lynne,1926-02-20,2018-07-01,False,2006-06-22
James Lyons (admiral),1927-09-28,2018-12-12,False,2010-02-19
Pearse Lyons,1944-08-03,2018-03-08,False,2012-03-24
Ma Jin (geologist),1934-11-27,2018-08-12,False,2019-03-03
Ma Ju-feng,1955-03-16,2018-07-29,False,2018-07-29
Saait Maajiet,1952-05-07,2018-07-17,False,2018-07-18
Edgar Maalouf,1934-03-21,2018-12-28,False,2019-01-01
Jane Maas,1932-03-14,2018-11-16,False,2019-03-10
Lambert Maassen,1941-09-02,2018-05-05,False,2018-05-11
Dawn Mabalon,1972-08-17,2018-08-10,False,2018-11-03
Edith MacArthur,1926-03-08,2018-04-25,False,2006-03-06
Alan David Rowan MacAuslan,1921-04-21,2018-05-25,False,2019-10-02
John MacBrien,1925-02-20,2018-11-18,False,2012-07-02
Gladys Maccabe,1918-06-05,2018-02-22,False,2010-04-30
Licia Macchini,1930-07-11,2018-11-29,False,2013-05-28
Eleanor Maccoby,1917-05-15,2018-12-11,False,2011-05-24
Galt MacDermot,1928-12-18,2018-12-17,False,2004-08-03
Donald Stovel Macdonald,1932-03-01,2018-10-14,False,2004-06-20
Fernando Mac Dowell,1945-07-07,2018-05-20,False,2018-05-21
Buddy MacEachern,1940-06-29,2018-06-15,False,2008-02-16
François N. Macerola,1942-01-31,2018-11-08,False,2010-02-13
Nairn MacEwan,1941-12-12,2018-05-31,False,2009-12-08
Alan Brock MacFarlane,1924-05-17,2018-12-10,False,2012-01-09
Craig MacGregor,1949-09-13,2018-02-09,False,2016-10-25
Katherine MacGregor,1925-01-12,2018-11-13,False,2005-02-07
Maciej Maciejewski,1914-10-01,2018-05-17,False,2017-02-20
Craig Mack,1970-05-10,2018-03-12,False,2005-03-28
John Mack (civic leader),1937-01-06,2018-06-21,False,2018-06-22
Ted Mack (politician),1933-12-20,2018-11-06,False,2004-07-11
"Donald Mackay, Baron Mackay of Drumadoon",1946-01-30,2018-08-21,False,2005-04-13
Terry Mackenroth,1949-07-16,2018-04-30,False,2006-02-26
Warren MacKenzie,1924-02-16,2018-12-31,False,2005-07-13
M. Cecil Mackey,1929-01-23,2018-02-08,False,2007-03-01
Alastair Mackie,1922-08-03,2018-05-19,False,2018-06-26
Sheena Mackintosh,1928-11-10,2018-12-13,False,2018-02-23
Michael Maclear,1929-04-21,2018-12-25,False,2006-08-04
Billy MacLeod,1942-05-13,2018-12-12,False,2008-03-07
Helen MacLeod,1980-12-01,2018-07-23,False,2018-10-21
Joseph MacNeil,1924-04-15,2018-02-11,False,2011-09-16
Russell MacNeil,1931-02-24,2018-06-16,False,2014-10-06
Alfred Macyk,1924-03-02,2018-05-01,False,2010-09-16
Curtis Maddox,1935-08-10,2018-08-21,False,2008-05-28
Johnny Maddox,1927-08-04,2018-11-27,False,2006-04-25
Paul Madeley,1944-09-20,2018-07-23,False,2004-12-10
Charles L. Mader,1930-08-08,2018-08-18,False,2016-08-20
Nerella Venu Madhav,1932-12-28,2018-06-19,False,2008-03-01
Roger A. Madigan,1930-02-25,2018-06-02,False,2008-05-15
Winnie Madikizela-Mandela,1936-09-26,2018-04-02,False,2001-10-03
Jacques Madubost,1944-06-06,2018-06-29,False,2014-10-18
Mãe Stella de Oxóssi,1925-05-02,2018-12-27,False,2019-01-07
Norio Maeda,1934-12-06,2018-11-25,False,2017-02-25
Olavi Mäenpää,1950-11-29,2018-01-31,False,2005-08-09
Eloísa Mafalda,1924-09-18,2018-05-16,False,2014-01-12
Paul Magriel,1946-07-01,2018-03-05,False,2005-12-23
Sylvester Carmel Magro,1941-02-14,2018-01-20,False,2014-03-18
Béla Magyari,1949-08-08,2018-04-23,False,2005-09-18
Iravatham Mahadevan,1930-10-02,2018-11-26,False,2007-04-01
Hashem Mahameed,1945-02-18,2018-04-03,False,2008-12-08
Bhaiyyu Maharaj,1968-04-29,2018-06-12,False,2018-06-12
Banamali Maharana,1941-05-16,2018-11-17,False,2018-11-30
Roland Mahauden,1942-10-21,2018-11-09,False,2018-11-14
Bruce Maher,1937-07-25,2018-07-06,False,2007-06-03
Stephen A. Mahin,1946-10-16,2018-02-10,False,2018-02-15
Zdeněk Mahler,1928-12-07,2018-03-17,False,2018-03-18
Saba Mahmood,1962-02-03,2018-03-10,False,2006-09-13
Adel Mahmoud,1941-08-24,2018-06-11,False,2018-06-21
Gildo Mahones,1929-06-02,2018-04-27,False,2008-03-13
John Mahoney,1940-06-20,2018-02-04,False,2004-04-07
Arthur Maia,1962-04-09,2018-12-15,False,2010-02-26
Neff Maiava,1924-05-01,2018-04-21,False,2018-11-16
Hans Maier,1916-07-11,2018-11-29,False,2007-06-05
Ron Mailer,1932-05-18,2018-03-29,False,2011-12-24
Giorgi Maisashvili,1962-11-24,2018-02-26,False,2008-01-05
Majid Ariff,1937-06-02,2018-02-04,False,2018-02-06
Majid Al-Majid,1966-04-21,2018-08-05,False,2018-08-08
Dayton S. Mak,1917-07-10,2018-03-16,False,2014-02-10
Izumi Maki (athlete),1968-12-10,2018-10-18,False,2008-10-10
Igor Malakhov,1979-09-15,2018-11-04,False,2009-09-16
Kurt Malangré,1934-04-21,2018-10-04,False,2006-10-09
Marie C. Malaro,1933-01-23,2018-07-16,False,2018-08-09
Milan Malatinský,1970-02-08,2018-05-15,False,2009-12-18
Wilf Malcolm,1933-11-29,2018-10-06,False,2018-10-09
Juan L. Maldonado,1948-11-28,2018-12-16,False,2015-10-26
Tomás Maldonado,1922-04-25,2018-11-26,False,2007-05-03
Czesław Malec,1941-06-26,2018-07-18,False,2018-07-06
Edward Malecdan,1949-02-06,2018-04-28,False,2018-09-06
Naser Malek Motiei,1930-04-12,2018-05-25,False,2013-08-19
Jean-Claude Malgoire,1940-11-25,2018-04-14,False,2009-04-08
Anna Rajam Malhotra,1927-07-17,2018-09-17,False,2015-05-14
Kamal P. Malla,1936-04-21,2018-11-17,False,2016-05-01
James Mallinson,1943-04-21,2018-08-24,False,2005-08-18
Bill Mallory,1935-05-30,2018-05-25,False,2005-08-16
C. Shannon Mallory,1936-04-21,2018-04-04,False,2012-11-26
Jim Malloy (recording engineer),1931-04-21,2018-07-05,False,2018-07-06
Joe Malmisur,1929-03-13,2018-10-14,False,2019-01-06
Anil Malnad,1957-10-12,2018-03-19,False,2018-03-21
Dorothy Malone,1924-01-29,2018-01-19,False,2004-06-02
Joe Malone (footballer),1924-02-04,2018-03-24,False,2015-10-28
Aidan Maloney,1920-08-12,2018-03-16,False,2015-03-26
Dan Maloney,1950-04-21,2018-11-19,False,2005-02-18
William R. Maloney,1929-10-13,2018-11-13,False,2020-01-21
Malyala Rajaiah,1944-04-21,2018-10-15,False,2020-02-26
André Maman,1927-06-09,2018-04-13,False,2018-04-24
Marlene Riding In Mameah,1933-03-05,2018-07-10,False,2017-06-28
Tokay Mammadov,1927-07-18,2018-05-02,False,2012-04-18
Robert Mandan,1932-02-02,2018-04-29,False,2004-07-25
Erling Mandelmann,1935-11-18,2018-01-14,False,2009-05-18
Horst Mandl,1936-01-08,2018-07-14,False,2014-07-11
Andrea Manfredi,1992-02-10,2018-10-29,False,2014-11-05
Rudolf Mang,1950-06-17,2018-03-12,False,2012-06-23
Rogelio Mangahas,1939-05-09,2018-07-04,False,2011-10-05
Spanky Manikan,1942-03-22,2018-01-14,False,2014-03-10
C. K. Mann,1936-04-21,2018-03-20,False,2017-07-23
Carol Mann,1941-02-03,2018-05-20,False,2005-03-22
Horst Mann,1927-07-08,2018-10-15,False,2017-07-31
Jessica Mann,1937-04-21,2018-07-10,False,2010-08-01
Robert Mann,1920-07-19,2018-01-01,False,2005-07-21
Zohar Manna,1939-04-21,2018-08-30,False,2004-06-02
Ellie Mannette,1927-11-05,2018-08-29,False,2007-02-02
Aubrey Manning,1930-04-24,2018-10-20,False,2005-11-17
Manohar Prahlad Awati,1927-04-21,2018-11-04,False,2018-11-06
Gloria Manon,1939-12-28,2018-11-12,False,2009-01-08
Régis Manon,1965-10-22,2018-01-01,False,2018-01-04
Dave Mantel,1981-04-21,2018-12-01,False,2018-12-30
John Mantle (rugby),1942-03-13,2018-11-18,False,2008-12-01
Aghasi Manukyan,1967-03-27,2018-03-19,False,2012-11-28
Vince Manuwai,1980-07-12,2018-11-04,False,2005-12-28
Shah Marai,1977-02-05,2018-04-30,False,2018-04-30
Clara Marangoni,1915-11-13,2018-01-18,False,2007-12-02
Dimitar Marashliev,1947-08-31,2018-07-12,False,2011-10-03
James G. March,1928-01-15,2018-09-27,False,2004-05-12
Lionel March,1934-01-26,2018-02-20,False,2012-08-29
Philippe Marchand,1939-04-21,2018-01-10,False,2007-01-29
Victor Marchetti,1929-12-23,2018-10-19,False,2008-01-17
Sergio Marchionne,1952-06-17,2018-07-25,False,2007-02-10
Jürgen Marcus,1948-06-06,2018-05-17,False,2009-11-26
Nancy Marcus,1950-05-17,2018-02-12,False,2018-03-09
Steven Marcus,1928-12-13,2018-04-25,False,2009-09-21
Jerry Maren,1920-01-24,2018-05-24,False,2005-09-28
Harry Mares,1938-12-21,2018-08-05,False,2018-08-11
José Marfil Peralta,1921-02-09,2018-06-07,False,2018-06-10
Margrét Guðnadóttir,1929-07-07,2018-01-02,False,2019-05-22
Mike Margulis,1950-08-30,2018-09-15,False,2008-11-04
Angela Maria,1929-05-13,2018-09-29,False,2018-01-09
Guida Maria,1950-01-23,2018-01-02,False,2018-01-04
Léopold Marien,1934-03-22,2018-11-19,False,2009-03-15
Marina Poplavska,1970-03-09,2018-10-20,False,2020-04-13
Ray Marinko,1936-11-26,2018-03-30,False,2012-08-18
Angelo Marino,1956-04-30,2018-10-10,False,2017-01-10
Victoria Marinova,1988-08-19,2018-10-06,False,2018-10-08
Donald Mark,1926-03-31,2018-02-10,False,2018-02-13
Jamsheed Marker,1922-11-24,2018-06-21,False,2004-11-06
Gervase Markham (programmer),1978-06-21,2018-07-27,False,2006-02-23
Rita Marko,1920-02-17,2018-06-15,False,2010-07-26
Georgi Markov (footballer),1972-01-20,2018-02-18,False,2007-01-31
Kenny Marks,1950-11-06,2018-10-31,False,2009-07-24
Marc L. Marks,1927-02-12,2018-02-28,False,2006-06-08
Richard Marks,1943-11-10,2018-12-31,False,2007-06-04
Antônio Agostinho Marochi,1925-08-28,2018-01-28,False,2018-01-29
Vanessa Marquez (actress),1968-12-21,2018-08-30,False,2006-08-11
Giovanni Marra,1931-02-05,2018-07-11,False,2018-07-18
Cristina Marsans,1946-05-09,2018-08-26,False,2018-08-28
Terence Marsh,1931-11-14,2018-01-09,False,2007-06-07
Arthur Marshall (Australian politician),1934-08-05,2018-06-07,False,2007-08-26
John Marshall (jockey),1958-04-21,2018-12-23,False,2013-10-16
Marion Marshall,1929-06-08,2018-09-24,False,2005-02-25
Patricia Marshall,1924-01-13,2018-12-11,False,2019-08-14
Penny Marshall,1943-10-15,2018-12-17,False,2004-02-07
Margot Marsman,1932-02-09,2018-09-05,False,2012-05-05
Alberto Marson,1925-02-24,2018-04-25,False,2007-06-01
Antoinette Martignoni,1918-12-08,2018-08-20,False,2007-01-24
Maria Martika,1932-05-15,2018-06-01,False,2018-06-05
Lawrence Martin-Bittman,1931-02-14,2018-09-18,False,2016-10-27
Bernd Martin,1955-02-10,2018-12-01,False,2009-02-13
Billy Martin (tight end),1942-10-27,2018-03-14,False,2009-09-14
Esmond Bradley Martin,1941-04-17,2018-02-04,False,2010-03-24
"Michael Martin, Baron Martin of Springburn",1945-07-03,2018-04-29,False,2004-06-22
Robert Martin (aviator),1919-02-09,2018-07-26,False,2015-02-18
Tom Martin (Texas politician),1948-12-31,2018-03-27,False,2009-08-29
Vince Martin (singer),1937-03-17,2018-07-06,False,2006-08-13
Jeanne Martinet,1920-03-24,2018-11-06,False,2007-01-13
Mario Martinez (weightlifter),1957-07-06,2018-01-14,False,2006-07-23
Nelson Martínez (politician),1951-07-15,2018-12-12,False,2018-12-15
Patrice Martinez,1963-06-12,2018-12-24,False,2009-05-23
Vicenç Martínez,1925-01-12,2018-10-02,False,2019-08-31
John Martinkovic,1927-02-04,2018-02-08,False,2007-04-08
Henri Martre,1928-02-06,2018-07-03,False,2012-09-29
